query_id,user_id,query_text,category,use_case,budget_min,budget_max,preferred_brand,primary_preference,pref_performance,pref_battery,pref_portability,pref_display,pref_camera,pref_audio,pref_gaming,pref_office,pref_connectivity,pref_quality,pref_sustainability,query_time,split
Q001817,U01341,预算3300元，主要用于内容创作，希望拍照清晰，帮我推荐智能手机,智能手机,内容创作,1899,3300,极昼,camera,0.20583,0.03258,0.02437,0.1883,0.36343,0.01444,0.01444,0.01444,0.02301,0.10471,0.01444,2026-04-21T13:26:00+10:00,train
Q001818,U00296,请推荐适合影音娱乐的键鼠套装，预算1600元左右，优先考虑办公效率高,键鼠套装,影音娱乐,1099,1600,矩阵,office,0.08768,0.12421,0.02637,0.19727,0.01461,0.17901,0.02894,0.26607,0.0299,0.03132,0.01461,2026-04-21T13:59:00+10:00,train
Q001819,U01957,1700元以内的智能手机，差旅通勤用，要求轻便易携带,智能手机,差旅通勤,1299,1700,极昼,portability,0.02995,0.19743,0.44259,0.02136,0.02692,0.01432,0.01432,0.01432,0.13859,0.0859,0.01432,2026-04-21T14:27:00+10:00,train
Q001820,U00276,2300元以内的平板电脑，内容创作用，要求屏幕素质好,平板电脑,内容创作,1399,2300,森屿,display,0.20075,0.03151,0.03266,0.41245,0.11896,0.02198,0.014,0.03825,0.014,0.10146,0.014,2026-04-21T14:45:00+10:00,train
Q001821,U01410,预算6800元，主要用于影音娱乐，希望续航持久，帮我推荐笔记本电脑,笔记本电脑,影音娱乐,4299,6800,极昼,battery,0.10113,0.3676,0.0212,0.21108,0.01436,0.17589,0.03134,0.03433,0.01436,0.01436,0.01436,2026-04-21T15:19:00+10:00,train
Q001822,U01525,请推荐适合内容创作的笔记本电脑，预算7500元左右，优先考虑屏幕素质好,笔记本电脑,内容创作,4799,7500,星云,display,0.2107,0.03712,0.0278,0.40944,0.11717,0.01378,0.02154,0.03495,0.01378,0.09994,0.01378,2026-04-21T15:45:00+10:00,train
Q001823,U01218,请推荐适合影音娱乐的头戴耳机，预算1700元左右，优先考虑续航持久,头戴耳机,影音娱乐,1199,1700,澄光,battery,0.08855,0.37407,0.03113,0.19924,0.01476,0.1973,0.01476,0.01476,0.02946,0.02121,0.01476,2026-04-21T16:10:00+10:00,train
Q001824,U00923,请推荐适合差旅通勤的智能手机，预算4800元左右，优先考虑续航持久,智能手机,差旅通勤,3099,4800,矩阵,battery,0.02286,0.42093,0.2097,0.03908,0.03065,0.01452,0.01452,0.01452,0.13163,0.08709,0.01452,2026-04-21T16:46:00+10:00,train
Q001825,U00944,请推荐适合学习办公的笔记本电脑，预算8700元左右，优先考虑屏幕素质好,笔记本电脑,学习办公,5499,8700,森屿,display,0.02455,0.17074,0.16058,0.33319,0.01423,0.01423,0.03742,0.20239,0.01423,0.01423,0.01423,2026-04-21T17:29:00+10:00,train
Q001826,U02063,5200元以内的平板电脑，编程开发用，要求轻便易携带,平板电脑,编程开发,2999,5200,云驰,portability,0.19904,0.11618,0.25962,0.14237,0.01422,0.02793,0.01422,0.18376,0.01422,0.01422,0.01422,2026-04-21T17:51:00+10:00,train
Q001827,U00262,预算11300元，主要用于轻度游戏，希望轻便易携带，帮我推荐笔记本电脑,笔记本电脑,轻度游戏,6799,11300,岚川,portability,0.19374,0.0233,0.25289,0.15476,0.01426,0.01426,0.20657,0.02617,0.01426,0.08555,0.01426,2026-04-21T18:22:00+10:00,train
Q001828,U01032,6700元以内的笔记本电脑，编程开发用，要求游戏体验稳定,笔记本电脑,编程开发,5199,6700,极昼,gaming,0.21137,0.11498,0.03769,0.12975,0.01379,0.01379,0.2539,0.18337,0.01379,0.01379,0.01379,2026-04-21T18:42:00+10:00,train
Q001829,U01971,请推荐适合差旅通勤的头戴耳机，预算1400元左右，优先考虑轻便易携带,头戴耳机,差旅通勤,899,1400,云驰,portability,0.01415,0.20749,0.42987,0.01415,0.01415,0.03849,0.01415,0.01415,0.13194,0.10729,0.01415,2026-04-21T19:10:00+10:00,train
Q001830,U00722,预算1600元，主要用于学习办公，希望连接稳定，帮我推荐键鼠套装,键鼠套装,学习办公,999,1600,矩阵,connectivity,0.01416,0.15581,0.15097,0.10269,0.01416,0.01416,0.03725,0.2052,0.25403,0.03739,0.01416,2026-04-21T19:46:00+10:00,train
Q001831,U00311,4200元以内的智能手机，学习办公用，要求拍照清晰,智能手机,学习办公,2399,4200,岚川,camera,0.03229,0.16875,0.16001,0.11542,0.25259,0.01391,0.01391,0.18772,0.0276,0.01391,0.01391,2026-04-21T20:30:00+10:00,train
Q001832,U02193,想买一款笔记本电脑，平时差旅通勤，预算不超过9500元，比较看重轻便易携带,笔记本电脑,差旅通勤,5399,9500,玄甲,portability,0.02348,0.19183,0.43409,0.03419,0.01447,0.01447,0.02277,0.04046,0.12297,0.0868,0.01447,2026-04-21T20:42:00+10:00,train
Q001833,U01256,请推荐适合内容创作的笔记本电脑，预算8900元左右，优先考虑性能流畅,笔记本电脑,内容创作,6099,8900,星云,performance,0.44113,0.03089,0.03404,0.18193,0.12127,0.01427,0.02168,0.02284,0.01427,0.10343,0.01427,2026-04-21T21:13:00+10:00,train
Q001834,U01956,请推荐适合学习办公的笔记本电脑，预算5200元左右，优先考虑屏幕素质好,笔记本电脑,学习办公,3299,5200,岚川,display,0.03799,0.17148,0.15337,0.33571,0.01403,0.01403,0.02879,0.20252,0.01403,0.01403,0.01403,2026-04-21T21:47:00+10:00,train
Q001835,U00263,请推荐适合影音娱乐的智能手机，预算2300元左右，优先考虑连接稳定,智能手机,影音娱乐,1699,2300,矩阵,connectivity,0.10261,0.13661,0.02473,0.21647,0.03846,0.17354,0.01417,0.01417,0.25091,0.01417,0.01417,2026-04-21T22:27:00+10:00,train
Q001836,U01394,4900元以内的笔记本电脑，编程开发用，要求续航持久,笔记本电脑,编程开发,3099,4900,澄光,battery,0.21439,0.3436,0.02568,0.13091,0.01415,0.01415,0.02991,0.18474,0.01415,0.01415,0.01415,2026-04-21T22:43:00+10:00,train
Q001837,U00645,想买一款笔记本电脑，平时差旅通勤，预算不超过5800元，比较看重性能流畅,笔记本电脑,差旅通勤,3999,5800,极昼,performance,0.25214,0.20265,0.21574,0.02347,0.01404,0.01404,0.02878,0.03158,0.11931,0.08422,0.01404,2026-04-21T23:12:00+10:00,train
Q001838,U00316,请推荐适合差旅通勤的智能手机，预算2000元左右，优先考虑屏幕素质好,智能手机,差旅通勤,1399,2000,星云,display,0.02493,0.19775,0.21748,0.24338,0.03058,0.01425,0.01425,0.01425,0.1434,0.08549,0.01425,2026-04-21T23:53:00+10:00,train
Q001839,U02040,预算3800元，主要用于学习办公，希望品质可靠，帮我推荐显示器,显示器,学习办公,2199,3800,澄光,quality,0.01423,0.15654,0.13875,0.11902,0.01423,0.01423,0.02308,0.21827,0.02604,0.26137,0.01423,2026-04-22T00:25:00+10:00,train
Q001840,U00183,2000元以内的头戴耳机，影音娱乐用，要求续航持久,头戴耳机,影音娱乐,1199,2000,玄甲,battery,0.08721,0.37453,0.03703,0.19622,0.01453,0.20137,0.01453,0.01453,0.02156,0.02394,0.01453,2026-04-22T00:43:00+10:00,train
Q001841,U00857,预算8400元，主要用于内容创作，希望拍照清晰，帮我推荐智能手机,智能手机,内容创作,5999,8400,澄光,camera,0.21714,0.0224,0.03137,0.18152,0.36399,0.0142,0.0142,0.0142,0.02381,0.10296,0.0142,2026-04-22T01:23:00+10:00,train
Q001842,U01572,想买一款智能手机，平时学习办公，预算不超过8500元，比较看重拍照清晰,智能手机,学习办公,6399,8500,星云,camera,0.03958,0.16418,0.14739,0.11177,0.25332,0.01421,0.01421,0.19189,0.03501,0.01421,0.01421,2026-04-22T01:41:00+10:00,train
Q001843,U02332,预算5700元，主要用于编程开发，希望性能流畅，帮我推荐笔记本电脑,笔记本电脑,编程开发,4399,5700,矩阵,performance,0.43636,0.11644,0.02134,0.13333,0.01429,0.01429,0.02378,0.1973,0.01429,0.01429,0.01429,2026-04-22T02:23:00+10:00,train
Q001844,U01350,6100元以内的平板电脑，影音娱乐用，要求性能流畅,平板电脑,影音娱乐,4799,6100,澄光,performance,0.32043,0.13678,0.02926,0.21205,0.01454,0.18977,0.01454,0.03902,0.01454,0.01454,0.01454,2026-04-22T02:53:00+10:00,train
Q001845,U01000,想买一款键鼠套装，平时学习办公，预算不超过500元，比较看重连接稳定,键鼠套装,学习办公,299,500,矩阵,connectivity,0.01417,0.15591,0.1505,0.10276,0.01417,0.01417,0.02972,0.20833,0.25987,0.03621,0.01417,2026-04-22T03:21:00+10:00,train
Q001846,U01049,1600元以内的头戴耳机，轻度游戏用，要求连接稳定,头戴耳机,轻度游戏,1099,1600,澄光,connectivity,0.1732,0.03517,0.03163,0.13785,0.01414,0.03618,0.19087,0.01414,0.25251,0.10017,0.01414,2026-04-22T03:48:00+10:00,train
Q001847,U00133,1200元以内的头戴耳机，影音娱乐用，要求轻便易携带,头戴耳机,影音娱乐,799,1200,岚川,portability,0.08853,0.1355,0.26692,0.1992,0.01476,0.19419,0.01476,0.01476,0.03601,0.02062,0.01476,2026-04-22T04:20:00+10:00,train
Q001848,U00485,4400元以内的平板电脑，学习办公用，要求音质和降噪好,平板电脑,学习办公,3199,4400,星云,audio,0.03638,0.1738,0.15525,0.10774,0.01403,0.25881,0.01403,0.19785,0.01403,0.01403,0.01403,2026-04-22T04:54:00+10:00,train
Q001849,U01078,请推荐适合编程开发的笔记本电脑，预算6900元左右，优先考虑游戏体验稳定,笔记本电脑,编程开发,4499,6900,澄光,gaming,0.20334,0.125,0.03977,0.14073,0.01386,0.01386,0.24527,0.17657,0.01386,0.01386,0.01386,2026-04-22T05:19:00+10:00,train
Q001850,U01637,请推荐适合内容创作的笔记本电脑，预算6900元左右，优先考虑续航持久,笔记本电脑,内容创作,3999,6900,云驰,battery,0.20745,0.2516,0.02971,0.18841,0.11752,0.01383,0.03537,0.02822,0.01383,0.10024,0.01383,2026-04-22T05:50:00+10:00,train
Q001851,U00769,想买一款显示器，平时影音娱乐，预算不超过3700元，比较看重办公效率高,显示器,影音娱乐,2399,3700,澄光,office,0.08911,0.12623,0.01485,0.21903,0.01485,0.18193,0.03341,0.25297,0.02713,0.02564,0.01485,2026-04-22T06:23:00+10:00,train
Q001852,U02095,预算5400元，主要用于编程开发，希望屏幕素质好，帮我推荐智能手机,智能手机,编程开发,4099,5400,极昼,display,0.19413,0.12632,0.0368,0.34073,0.03834,0.01388,0.01388,0.17003,0.03814,0.01388,0.01388,2026-04-22T06:49:00+10:00,train
Q001853,U00680,请推荐适合内容创作的平板电脑，预算4400元左右，优先考虑办公效率高,平板电脑,内容创作,3099,4400,云驰,office,0.20407,0.03771,0.02777,0.19147,0.11831,0.0215,0.01392,0.2565,0.01392,0.10092,0.01392,2026-04-22T07:27:00+10:00,train
Q001854,U01841,想买一款智能手机，平时差旅通勤，预算不超过5500元，比较看重轻便易携带,智能手机,差旅通勤,3099,5500,澄光,portability,0.0399,0.18854,0.43266,0.02694,0.02996,0.0142,0.0142,0.0142,0.14,0.0852,0.0142,2026-04-22T07:59:00+10:00,train
Q001855,U00023,想买一款笔记本电脑，平时内容创作，预算不超过10000元，比较看重办公效率高,笔记本电脑,内容创作,7399,10000,星云,office,0.20686,0.03434,0.02205,0.18965,0.11926,0.01403,0.03387,0.25016,0.01403,0.10172,0.01403,2026-04-22T08:25:00+10:00,train
Q001856,U01136,请推荐适合编程开发的头戴耳机，预算2100元左右，优先考虑续航持久,头戴耳机,编程开发,1599,2100,极昼,battery,0.19059,0.33126,0.02766,0.12,0.01412,0.0396,0.01412,0.17294,0.03663,0.03895,0.01412,2026-04-22T08:51:00+10:00,train
Q001857,U00609,9400元以内的笔记本电脑，编程开发用，要求游戏体验稳定,笔记本电脑,编程开发,6699,9400,云驰,gaming,0.2125,0.11071,0.0245,0.14205,0.014,0.014,0.2534,0.18684,0.014,0.014,0.014,2026-04-22T09:17:00+10:00,train
Q001858,U01699,想买一款平板电脑，平时编程开发，预算不超过4900元，比较看重性能流畅,平板电脑,编程开发,3299,4900,矩阵,performance,0.42156,0.11444,0.03876,0.12969,0.01375,0.03489,0.01375,0.1919,0.01375,0.01375,0.01375,2026-04-22T09:46:00+10:00,train
Q001859,U01650,想买一款平板电脑，平时内容创作，预算不超过5500元，比较看重续航持久,平板电脑,内容创作,4099,5500,玄甲,battery,0.20903,0.24354,0.03721,0.19365,0.11822,0.03007,0.01391,0.02572,0.01391,0.10083,0.01391,2026-04-22T10:18:00+10:00,train
Q001860,U00779,请推荐适合影音娱乐的键鼠套装，预算1200元左右，优先考虑办公效率高,键鼠套装,影音娱乐,899,1200,澄光,office,0.08696,0.12319,0.026,0.19566,0.01449,0.17754,0.02522,0.26374,0.03664,0.03607,0.01449,2026-04-22T10:45:00+10:00,train
Q001861,U00342,预算1800元，主要用于差旅通勤，希望连接稳定，帮我推荐头戴耳机,头戴耳机,差旅通勤,1199,1800,岚川,connectivity,0.01474,0.20101,0.21851,0.01474,0.01474,0.0245,0.01474,0.01474,0.36359,0.10397,0.01474,2026-04-22T11:14:00+10:00,train
Q001862,U02025,4500元以内的笔记本电脑，差旅通勤用，要求屏幕素质好,笔记本电脑,差旅通勤,3199,4500,极昼,display,0.03073,0.20149,0.2015,0.26341,0.01427,0.01427,0.01985,0.0333,0.12129,0.08562,0.01427,2026-04-22T11:56:00+10:00,train
Q001863,U02373,预算12900元，主要用于差旅通勤，希望屏幕素质好，帮我推荐笔记本电脑,笔记本电脑,差旅通勤,7599,12900,极昼,display,0.03549,0.19263,0.20627,0.25159,0.01408,0.01408,0.03502,0.03252,0.11972,0.08451,0.01408,2026-04-22T12:26:00+10:00,train
Q001864,U02261,预算3900元，主要用于影音娱乐，希望拍照清晰，帮我推荐智能手机,智能手机,影音娱乐,2799,3900,玄甲,camera,0.11139,0.13836,0.02184,0.2005,0.26475,0.17673,0.01443,0.01443,0.02873,0.01443,0.01443,2026-04-22T12:45:00+10:00,train
Q001865,U02307,想买一款显示器，平时内容创作，预算不超过4800元，比较看重品质可靠,显示器,内容创作,3099,4800,极昼,quality,0.19237,0.01425,0.01425,0.18936,0.12112,0.01425,0.03476,0.02464,0.02845,0.3523,0.01425,2026-04-22T13:27:00+10:00,train
Q001866,U01824,想买一款智能手机，平时轻度游戏，预算不超过4000元，比较看重续航持久,智能手机,轻度游戏,2699,4000,极昼,battery,0.18513,0.24583,0.03359,0.15598,0.03525,0.01364,0.18409,0.01364,0.03741,0.08182,0.01364,2026-04-22T13:46:00+10:00,train
Q001867,U00090,想买一款平板电脑，平时轻度游戏，预算不超过3400元，比较看重办公效率高,平板电脑,轻度游戏,2599,3400,岚川,office,0.19202,0.02925,0.03535,0.15174,0.01406,0.03366,0.18984,0.24158,0.01406,0.08437,0.01406,2026-04-22T14:27:00+10:00,train
Q001868,U00456,请推荐适合内容创作的平板电脑，预算4000元左右，优先考虑轻便易携带,平板电脑,内容创作,2699,4000,岚川,portability,0.2107,0.03737,0.24713,0.1846,0.11781,0.03118,0.01386,0.02913,0.01386,0.10049,0.01386,2026-04-22T14:45:00+10:00,train
Q001869,U00629,4500元以内的显示器，内容创作用，要求连接稳定,显示器,内容创作,2899,4500,云驰,connectivity,0.19364,0.01434,0.01434,0.18627,0.12192,0.01434,0.03899,0.02623,0.25164,0.12393,0.01434,2026-04-22T15:13:00+10:00,train
Q001870,U00365,想买一款笔记本电脑，平时轻度游戏，预算不超过10000元，比较看重屏幕素质好,笔记本电脑,轻度游戏,5999,10000,玄甲,display,0.18448,0.03425,0.03238,0.38372,0.01416,0.01416,0.20135,0.02224,0.01416,0.08495,0.01416,2026-04-22T15:45:00+10:00,train
Q001871,U01878,请推荐适合学习办公的平板电脑，预算3700元左右，优先考虑音质和降噪好,平板电脑,学习办公,2199,3700,星云,audio,0.03356,0.17914,0.14751,0.11334,0.01398,0.2438,0.01398,0.21275,0.01398,0.01398,0.01398,2026-04-22T16:12:00+10:00,train
Q001872,U01075,预算8500元，主要用于内容创作，希望游戏体验稳定，帮我推荐笔记本电脑,笔记本电脑,内容创作,5099,8500,玄甲,gaming,0.20666,0.03739,0.03311,0.19521,0.11846,0.01394,0.24065,0.02568,0.01394,0.10104,0.01394,2026-04-22T16:41:00+10:00,train
Q001873,U01521,想买一款笔记本电脑，平时内容创作，预算不超过6500元，比较看重续航持久,笔记本电脑,内容创作,3799,6500,云驰,battery,0.21132,0.24079,0.03344,0.18977,0.1192,0.01402,0.03996,0.02178,0.01402,0.10167,0.01402,2026-04-22T17:28:00+10:00,train
Q001874,U02425,想买一款笔记本电脑，平时编程开发，预算不超过6200元，比较看重续航持久,笔记本电脑,编程开发,3999,6200,澄光,battery,0.20493,0.3416,0.02557,0.14107,0.01424,0.01424,0.02594,0.18971,0.01424,0.01424,0.01424,2026-04-22T17:50:00+10:00,train
Q001875,U01584,预算5700元，主要用于编程开发，希望品质可靠，帮我推荐显示器,显示器,编程开发,3299,5700,森屿,quality,0.1888,0.10139,0.01399,0.13696,0.01399,0.01399,0.03005,0.19745,0.0322,0.25721,0.01399,2026-04-22T18:21:00+10:00,train
Q001876,U00286,预算4100元，主要用于学习办公，希望屏幕素质好，帮我推荐平板电脑,平板电脑,学习办公,3199,4100,澄光,display,0.03735,0.16925,0.15927,0.33926,0.01372,0.02613,0.01372,0.20014,0.01372,0.01372,0.01372,2026-04-22T18:48:00+10:00,train
Q001877,U00054,4300元以内的智能手机，轻度游戏用，要求连接稳定,智能手机,轻度游戏,3099,4300,云驰,connectivity,0.18123,0.02905,0.03947,0.15718,0.0311,0.01383,0.18676,0.01383,0.2507,0.083,0.01383,2026-04-22T19:12:00+10:00,train
Q001878,U01760,900元以内的显示器，内容创作用，要求办公效率高,显示器,内容创作,599,900,森屿,office,0.1955,0.01448,0.01448,0.20386,0.12309,0.01448,0.03059,0.25141,0.02196,0.11566,0.01448,2026-04-22T19:51:00+10:00,train
Q001879,U00659,900元以内的头戴耳机，编程开发用，要求音质和降噪好,头戴耳机,编程开发,699,900,森屿,audio,0.19027,0.12772,0.03484,0.1198,0.01409,0.25738,0.01409,0.17265,0.02719,0.02786,0.01409,2026-04-22T20:18:00+10:00,train
Q001880,U02491,想买一款智能手机，平时影音娱乐，预算不超过5800元，比较看重性能流畅,智能手机,影音娱乐,3899,5800,云驰,performance,0.31697,0.13788,0.03973,0.20748,0.03426,0.17082,0.01394,0.01394,0.03709,0.01394,0.01394,2026-04-22T20:53:00+10:00,train
Q001881,U02440,想买一款头戴耳机，平时学习办公，预算不超过2100元，比较看重轻便易携带,头戴耳机,学习办公,1399,2100,矩阵,portability,0.0144,0.17364,0.37091,0.10439,0.0144,0.0349,0.0144,0.19438,0.04095,0.02323,0.0144,2026-04-22T21:16:00+10:00,train
Q001882,U00836,请推荐适合轻度游戏的显示器，预算4100元左右，优先考虑连接稳定,显示器,轻度游戏,2499,4100,星云,connectivity,0.17096,0.01396,0.01396,0.15691,0.01396,0.01396,0.21403,0.03327,0.25323,0.10182,0.01396,2026-04-22T21:47:00+10:00,train
Q001883,U01152,请推荐适合轻度游戏的智能手机，预算6700元左右，优先考虑屏幕素质好,智能手机,轻度游戏,4099,6700,星云,display,0.18731,0.02944,0.03365,0.36771,0.0318,0.01386,0.18715,0.01386,0.03816,0.08318,0.01386,2026-04-22T22:16:00+10:00,train
Q001884,U01950,想买一款平板电脑，平时差旅通勤，预算不超过3400元，比较看重办公效率高,平板电脑,差旅通勤,1999,3400,极昼,office,0.031,0.20884,0.20251,0.02633,0.01433,0.02037,0.01433,0.26011,0.12183,0.086,0.01433,2026-04-22T22:59:00+10:00,train
