interaction_id,query_id,user_id,product_id,position,clicked,added_to_cart,purchased,dwell_seconds,relevance_grade,event_time,split
I00010822,Q000902,U02115,P00045,10,0,0,0,0,3,2026-04-02T11:44:20+10:00,train
I00010823,Q000902,U02115,P00015,11,0,0,0,0,1,2026-04-02T11:44:21+10:00,train
I00010824,Q000902,U02115,P00116,12,0,0,0,0,1,2026-04-02T11:44:34+10:00,train
I00010825,Q000903,U02459,P00574,1,1,0,0,60.8,3,2026-04-02T12:17:32+10:00,train
I00010826,Q000903,U02459,P00512,2,1,1,0,57.6,3,2026-04-02T12:17:41+10:00,train
I00010827,Q000903,U02459,P00567,3,0,0,0,0,3,2026-04-02T12:17:48+10:00,train
I00010828,Q000903,U02459,P00545,4,1,1,0,55.7,3,2026-04-02T12:17:33+10:00,train
I00010829,Q000903,U02459,P00510,5,1,1,0,62.3,3,2026-04-02T12:17:43+10:00,train
I00010830,Q000903,U02459,P00518,6,1,0,0,36.4,1,2026-04-02T12:18:15+10:00,train
I00010831,Q000903,U02459,P00526,7,1,0,0,23.6,1,2026-04-02T12:18:31+10:00,train
I00010832,Q000903,U02459,P00503,8,1,0,0,55.1,3,2026-04-02T12:17:58+10:00,train
I00010833,Q000903,U02459,P00513,9,0,0,0,0,1,2026-04-02T12:18:20+10:00,train
I00010834,Q000903,U02459,P00556,10,0,0,0,0,2,2026-04-02T12:18:12+10:00,train
I00010835,Q000903,U02459,P00522,11,0,0,0,0,2,2026-04-02T12:18:35+10:00,train
I00010836,Q000903,U02459,P00583,12,0,0,0,0,2,2026-04-02T12:18:33+10:00,train
I00010837,Q000904,U01093,P00648,1,1,1,1,63.6,3,2026-04-02T12:55:31+10:00,train
I00010838,Q000904,U01093,P00635,2,1,0,0,76.6,3,2026-04-02T12:55:22+10:00,train
I00010839,Q000904,U01093,P00621,3,1,0,0,61.6,3,2026-04-02T12:56:05+10:00,train
I00010840,Q000904,U01093,P00613,4,0,0,0,0,3,2026-04-02T12:55:39+10:00,train
I00010841,Q000904,U01093,P00668,5,0,0,0,0,3,2026-04-02T12:56:20+10:00,train
I00010842,Q000904,U01093,P00628,6,1,0,0,66.6,3,2026-04-02T12:55:45+10:00,train
I00010843,Q000904,U01093,P00716,7,1,0,0,76.0,3,2026-04-02T12:56:04+10:00,train
I00010844,Q000904,U01093,P00622,8,0,0,0,0,1,2026-04-02T12:56:46+10:00,train
I00010845,Q000904,U01093,P00651,9,1,1,0,34.6,2,2026-04-02T12:56:48+10:00,train
I00010846,Q000904,U01093,P00707,10,1,0,0,50.1,3,2026-04-02T12:56:55+10:00,train
I00010847,Q000904,U01093,P00712,11,0,0,0,0,2,2026-04-02T12:56:39+10:00,train
I00010848,Q000904,U01093,P00626,12,0,0,0,0,1,2026-04-02T12:57:05+10:00,train
I00010849,Q000905,U02395,P00585,1,0,0,0,0,3,2026-04-02T13:22:11+10:00,train
I00010850,Q000905,U02395,P00600,2,1,0,0,38.8,2,2026-04-02T13:22:31+10:00,train
I00010851,Q000905,U02395,P00482,3,1,0,0,24.4,1,2026-04-02T13:23:03+10:00,train
I00010852,Q000905,U02395,P00522,4,1,1,0,44.9,3,2026-04-02T13:22:44+10:00,train
I00010853,Q000905,U02395,P00554,5,1,0,0,59.2,3,2026-04-02T13:22:38+10:00,train
I00010854,Q000905,U02395,P00503,6,0,0,0,0,1,2026-04-02T13:22:59+10:00,train
I00010855,Q000905,U02395,P00487,7,1,0,0,56.1,2,2026-04-02T13:23:15+10:00,train
I00010856,Q000905,U02395,P00575,8,0,0,0,0,1,2026-04-02T13:23:33+10:00,train
I00010857,Q000905,U02395,P00535,9,0,0,0,0,2,2026-04-02T13:23:37+10:00,train
I00010858,Q000905,U02395,P00588,10,1,0,0,69.2,3,2026-04-02T13:23:58+10:00,train
I00010859,Q000905,U02395,P00563,11,0,0,0,0,3,2026-04-02T13:23:27+10:00,train
I00010860,Q000905,U02395,P00485,12,0,0,0,0,1,2026-04-02T13:23:56+10:00,train
I00010861,Q000906,U00911,P00154,1,1,0,0,62.2,3,2026-04-02T13:47:18+10:00,train
I00010862,Q000906,U00911,P00126,2,0,0,0,0,2,2026-04-02T13:47:55+10:00,train
I00010863,Q000906,U00911,P00220,3,1,0,0,50.4,3,2026-04-02T13:47:30+10:00,train
I00010864,Q000906,U00911,P00170,4,1,1,0,35.7,2,2026-04-02T13:47:32+10:00,train
I00010865,Q000906,U00911,P00188,5,0,0,0,0,3,2026-04-02T13:48:08+10:00,train
I00010866,Q000906,U00911,P00221,6,0,0,0,0,3,2026-04-02T13:48:14+10:00,train
I00010867,Q000906,U00911,P00199,7,1,0,0,38.6,2,2026-04-02T13:48:14+10:00,train
I00010868,Q000906,U00911,P00210,8,1,0,0,23.9,1,2026-04-02T13:48:38+10:00,train
I00010869,Q000906,U00911,P00193,9,1,1,1,56.1,3,2026-04-02T13:48:33+10:00,train
I00010870,Q000906,U00911,P00165,10,0,0,0,0,2,2026-04-02T13:48:46+10:00,train
I00010871,Q000906,U00911,P00218,11,1,0,0,43.4,3,2026-04-02T13:48:44+10:00,train
I00010872,Q000906,U00911,P00168,12,0,0,0,0,2,2026-04-02T13:48:46+10:00,train
I00010873,Q000907,U01540,P00107,1,0,0,0,0,2,2026-04-02T14:25:26+10:00,train
I00010874,Q000907,U01540,P00106,2,1,1,1,53.9,3,2026-04-02T14:25:17+10:00,train
I00010875,Q000907,U01540,P00069,3,0,0,0,0,1,2026-04-02T14:26:03+10:00,train
I00010876,Q000907,U01540,P00030,4,1,0,0,50.8,3,2026-04-02T14:25:40+10:00,train
I00010877,Q000907,U01540,P00052,5,0,0,0,0,0,2026-04-02T14:25:45+10:00,train
I00010878,Q000907,U01540,P00053,6,0,0,0,0,0,2026-04-02T14:25:42+10:00,train
I00010879,Q000907,U01540,P00068,7,1,0,0,40.3,2,2026-04-02T14:26:31+10:00,train
I00010880,Q000907,U01540,P00035,8,0,0,0,0,1,2026-04-02T14:26:37+10:00,train
I00010881,Q000907,U01540,P00120,9,0,0,0,0,2,2026-04-02T14:26:10+10:00,train
I00010882,Q000907,U01540,P00042,10,1,0,0,54.0,2,2026-04-02T14:26:26+10:00,train
I00010883,Q000907,U01540,P00091,11,0,0,0,0,0,2026-04-02T14:26:26+10:00,train
I00010884,Q000907,U01540,P00004,12,1,0,0,41.9,2,2026-04-02T14:26:40+10:00,train
I00010885,Q000908,U02224,P00399,1,0,0,0,0,3,2026-04-02T15:00:40+10:00,train
I00010886,Q000908,U02224,P00377,2,1,0,0,51.8,3,2026-04-02T15:01:02+10:00,train
I00010887,Q000908,U02224,P00385,3,0,0,0,0,3,2026-04-02T15:00:33+10:00,train
I00010888,Q000908,U02224,P00442,4,1,1,0,68.5,3,2026-04-02T15:00:34+10:00,train
I00010889,Q000908,U02224,P00379,5,1,0,0,28.9,1,2026-04-02T15:01:14+10:00,train
I00010890,Q000908,U02224,P00373,6,1,0,0,65.4,3,2026-04-02T15:01:17+10:00,train
I00010891,Q000908,U02224,P00455,7,1,0,0,58.3,2,2026-04-02T15:01:24+10:00,train
I00010892,Q000908,U02224,P00386,8,0,0,0,0,3,2026-04-02T15:01:17+10:00,train
I00010893,Q000908,U02224,P00375,9,0,0,0,0,1,2026-04-02T15:01:04+10:00,train
I00010894,Q000908,U02224,P00467,10,1,0,0,62.2,3,2026-04-02T15:02:00+10:00,train
I00010895,Q000908,U02224,P00417,11,0,0,0,0,1,2026-04-02T15:01:26+10:00,train
I00010896,Q000908,U02224,P00463,12,0,0,0,0,1,2026-04-02T15:01:43+10:00,train
I00010897,Q000909,U00723,P00192,1,1,1,1,55.6,3,2026-04-02T15:10:52+10:00,train
I00010898,Q000909,U00723,P00166,2,1,0,0,44.5,2,2026-04-02T15:10:59+10:00,train
I00010899,Q000909,U00723,P00152,3,0,0,0,0,2,2026-04-02T15:10:23+10:00,train
I00010900,Q000909,U00723,P00215,4,1,0,0,33.8,2,2026-04-02T15:10:39+10:00,train
I00010901,Q000909,U00723,P00236,5,1,1,0,44.4,2,2026-04-02T15:10:41+10:00,train
I00010902,Q000909,U00723,P00217,6,0,0,0,0,2,2026-04-02T15:11:14+10:00,train
I00010903,Q000909,U00723,P00204,7,0,0,0,0,2,2026-04-02T15:11:19+10:00,train
I00010904,Q000909,U00723,P00146,8,1,1,0,56.1,3,2026-04-02T15:10:58+10:00,train
I00010905,Q000909,U00723,P00168,9,0,0,0,0,1,2026-04-02T15:11:33+10:00,train
I00010906,Q000909,U00723,P00132,10,0,0,0,0,2,2026-04-02T15:11:55+10:00,train
I00010907,Q000909,U00723,P00230,11,0,0,0,0,2,2026-04-02T15:11:54+10:00,train
I00010908,Q000909,U00723,P00156,12,1,0,0,57.7,3,2026-04-02T15:12:14+10:00,train
I00010909,Q000910,U00724,P00172,1,1,0,0,59.0,3,2026-04-02T15:49:10+10:00,train
I00010910,Q000910,U00724,P00126,2,1,0,0,46.2,3,2026-04-02T15:49:47+10:00,train
I00010911,Q000910,U00724,P00191,3,0,0,0,0,3,2026-04-02T15:50:09+10:00,train
I00010912,Q000910,U00724,P00178,4,1,0,0,25.9,1,2026-04-02T15:50:08+10:00,train
I00010913,Q000910,U00724,P00143,5,1,0,0,50.4,3,2026-04-02T15:49:47+10:00,train
I00010914,Q000910,U00724,P00182,6,1,0,0,56.3,3,2026-04-02T15:50:03+10:00,train
I00010915,Q000910,U00724,P00123,7,1,1,0,60.7,3,2026-04-02T15:50:24+10:00,train
I00010916,Q000910,U00724,P00163,8,0,0,0,0,2,2026-04-02T15:50:31+10:00,train
I00010917,Q000910,U00724,P00155,9,0,0,0,0,1,2026-04-02T15:50:09+10:00,train
I00010918,Q000910,U00724,P00160,10,1,1,0,73.8,3,2026-04-02T15:50:18+10:00,train
I00010919,Q000910,U00724,P00225,11,1,0,0,63.2,3,2026-04-02T15:50:49+10:00,train
I00010920,Q000910,U00724,P00148,12,1,0,0,57.2,3,2026-04-02T15:50:28+10:00,train
I00010921,Q000911,U00764,P00289,1,1,0,0,42.5,2,2026-04-02T16:21:32+10:00,train
I00010922,Q000911,U00764,P00337,2,1,0,0,20.8,1,2026-04-02T16:22:02+10:00,train
I00010923,Q000911,U00764,P00257,3,0,0,0,0,1,2026-04-02T16:21:33+10:00,train
I00010924,Q000911,U00764,P00360,4,0,0,0,0,0,2026-04-02T16:21:41+10:00,train
I00010925,Q000911,U00764,P00248,5,0,0,0,0,0,2026-04-02T16:22:19+10:00,train
I00010926,Q000911,U00764,P00310,6,0,0,0,0,0,2026-04-02T16:22:15+10:00,train
I00010927,Q000911,U00764,P00272,7,0,0,0,0,1,2026-04-02T16:22:22+10:00,train
I00010928,Q000911,U00764,P00354,8,1,0,0,12.1,0,2026-04-02T16:22:02+10:00,train
I00010929,Q000911,U00764,P00353,9,0,0,0,0,0,2026-04-02T16:22:13+10:00,train
I00010930,Q000911,U00764,P00266,10,0,0,0,0,1,2026-04-02T16:22:17+10:00,train
I00010931,Q000911,U00764,P00327,11,1,0,0,32.8,1,2026-04-02T16:22:22+10:00,train
I00010932,Q000911,U00764,P00268,12,1,0,0,22.6,1,2026-04-02T16:23:10+10:00,train
I00010933,Q000912,U01818,P00373,1,0,0,0,0,3,2026-04-02T16:49:35+10:00,train
I00010934,Q000912,U01818,P00423,2,0,0,0,0,1,2026-04-02T16:49:16+10:00,train
I00010935,Q000912,U01818,P00468,3,1,0,0,38.7,2,2026-04-02T16:50:06+10:00,train
I00010936,Q000912,U01818,P00434,4,1,0,0,52.7,3,2026-04-02T16:50:08+10:00,train
I00010937,Q000912,U01818,P00386,5,1,1,1,59.4,3,2026-04-02T16:49:59+10:00,train
I00010938,Q000912,U01818,P00417,6,1,1,1,61.3,3,2026-04-02T16:49:48+10:00,train
I00010939,Q000912,U01818,P00408,7,0,0,0,0,2,2026-04-02T16:50:14+10:00,train
I00010940,Q000912,U01818,P00372,8,1,1,0,62.7,3,2026-04-02T16:50:33+10:00,train
I00010941,Q000912,U01818,P00366,9,1,0,0,74.6,3,2026-04-02T16:50:43+10:00,train
I00010942,Q000912,U01818,P00396,10,1,1,0,62.4,2,2026-04-02T16:50:19+10:00,train
I00010943,Q000912,U01818,P00394,11,0,0,0,0,1,2026-04-02T16:51:06+10:00,train
I00010944,Q000912,U01818,P00451,12,0,0,0,0,1,2026-04-02T16:51:01+10:00,train
I00010945,Q000913,U02450,P00146,1,1,0,0,47.6,2,2026-04-02T17:18:39+10:00,train
I00010946,Q000913,U02450,P00192,2,0,0,0,0,1,2026-04-02T17:18:35+10:00,train
I00010947,Q000913,U02450,P00161,3,0,0,0,0,1,2026-04-02T17:18:50+10:00,train
I00010948,Q000913,U02450,P00143,4,0,0,0,0,1,2026-04-02T17:18:42+10:00,train
I00010949,Q000913,U02450,P00193,5,0,0,0,0,1,2026-04-02T17:19:16+10:00,train
I00010950,Q000913,U02450,P00141,6,0,0,0,0,2,2026-04-02T17:18:55+10:00,train
I00010951,Q000913,U02450,P00130,7,0,0,0,0,1,2026-04-02T17:19:35+10:00,train
I00010952,Q000913,U02450,P00181,8,1,0,0,40.4,2,2026-04-02T17:19:29+10:00,train
I00010953,Q000913,U02450,P00229,9,1,1,0,45.4,2,2026-04-02T17:19:37+10:00,train
I00010954,Q000913,U02450,P00168,10,0,0,0,0,2,2026-04-02T17:19:28+10:00,train
I00010955,Q000913,U02450,P00199,11,0,0,0,0,2,2026-04-02T17:20:01+10:00,train
I00010956,Q000913,U02450,P00226,12,0,0,0,0,2,2026-04-02T17:19:35+10:00,train
I00010957,Q000914,U01714,P00258,1,1,1,1,61.5,3,2026-04-02T17:57:32+10:00,train
I00010958,Q000914,U01714,P00348,2,0,0,0,0,2,2026-04-02T17:57:15+10:00,train
I00010959,Q000914,U01714,P00287,3,1,0,0,63.6,3,2026-04-02T17:57:31+10:00,train
I00010960,Q000914,U01714,P00262,4,1,1,1,55.6,3,2026-04-02T17:58:06+10:00,train
I00010961,Q000914,U01714,P00300,5,0,0,0,0,2,2026-04-02T17:58:06+10:00,train
I00010962,Q000914,U01714,P00354,6,1,0,0,32.8,2,2026-04-02T17:57:56+10:00,train
I00010963,Q000914,U01714,P00337,7,1,0,0,64.5,3,2026-04-02T17:58:16+10:00,train
I00010964,Q000914,U01714,P00250,8,0,0,0,0,3,2026-04-02T17:58:42+10:00,train
I00010965,Q000914,U01714,P00294,9,1,0,0,48.2,2,2026-04-02T17:58:40+10:00,train
I00010966,Q000914,U01714,P00357,10,1,1,0,59.4,3,2026-04-02T17:58:34+10:00,train
I00010967,Q000914,U01714,P00317,11,0,0,0,0,2,2026-04-02T17:58:52+10:00,train
I00010968,Q000914,U01714,P00291,12,1,0,0,44.0,2,2026-04-02T17:58:36+10:00,train
I00010969,Q000915,U00864,P00098,1,0,0,0,0,1,2026-04-02T18:26:18+10:00,train
I00010970,Q000915,U00864,P00029,2,0,0,0,0,2,2026-04-02T18:26:48+10:00,train
I00010971,Q000915,U00864,P00005,3,0,0,0,0,1,2026-04-02T18:26:50+10:00,train
I00010972,Q000915,U00864,P00107,4,0,0,0,0,2,2026-04-02T18:27:04+10:00,train
I00010973,Q000915,U00864,P00103,5,0,0,0,0,2,2026-04-02T18:26:49+10:00,train
I00010974,Q000915,U00864,P00104,6,0,0,0,0,1,2026-04-02T18:26:55+10:00,train
I00010975,Q000915,U00864,P00001,7,1,0,0,56.4,3,2026-04-02T18:27:15+10:00,train
I00010976,Q000915,U00864,P00095,8,0,0,0,0,2,2026-04-02T18:27:24+10:00,train
I00010977,Q000915,U00864,P00035,9,1,0,0,44.4,2,2026-04-02T18:27:22+10:00,train
I00010978,Q000915,U00864,P00011,10,0,0,0,0,2,2026-04-02T18:27:13+10:00,train
I00010979,Q000915,U00864,P00082,11,0,0,0,0,2,2026-04-02T18:28:07+10:00,train
I00010980,Q000915,U00864,P00094,12,0,0,0,0,1,2026-04-02T18:27:51+10:00,train
I00010981,Q000916,U01146,P00106,1,1,1,1,68.5,3,2026-04-02T18:43:31+10:00,train
I00010982,Q000916,U01146,P00005,2,0,0,0,0,1,2026-04-02T18:43:31+10:00,train
I00010983,Q000916,U01146,P00062,3,1,0,0,50.4,2,2026-04-02T18:43:40+10:00,train
I00010984,Q000916,U01146,P00119,4,1,0,0,62.7,3,2026-04-02T18:43:53+10:00,train
I00010985,Q000916,U01146,P00096,5,0,0,0,0,1,2026-04-02T18:43:49+10:00,train
I00010986,Q000916,U01146,P00120,6,0,0,0,0,3,2026-04-02T18:44:12+10:00,train
I00010987,Q000916,U01146,P00034,7,1,0,0,28.7,2,2026-04-02T18:44:25+10:00,train
I00010988,Q000916,U01146,P00058,8,1,1,0,59.7,3,2026-04-02T18:44:23+10:00,train
I00010989,Q000916,U01146,P00067,9,1,0,0,65.0,3,2026-04-02T18:44:18+10:00,train
I00010990,Q000916,U01146,P00116,10,0,0,0,0,0,2026-04-02T18:44:27+10:00,train
I00010991,Q000916,U01146,P00083,11,1,0,0,45.8,3,2026-04-02T18:44:29+10:00,train
I00010992,Q000916,U01146,P00057,12,1,0,0,42.6,3,2026-04-02T18:45:11+10:00,train
I00010993,Q000917,U00057,P00080,1,1,0,0,55.5,3,2026-04-02T19:23:19+10:00,train
I00010994,Q000917,U00057,P00059,2,1,1,0,32.6,2,2026-04-02T19:23:59+10:00,train
I00010995,Q000917,U00057,P00119,3,1,0,0,48.1,2,2026-04-02T19:23:24+10:00,train
I00010996,Q000917,U00057,P00024,4,0,0,0,0,3,2026-04-02T19:24:10+10:00,train
I00010997,Q000917,U00057,P00008,5,0,0,0,0,1,2026-04-02T19:24:03+10:00,train
I00010998,Q000917,U00057,P00026,6,1,1,0,63.0,3,2026-04-02T19:23:56+10:00,train
I00010999,Q000917,U00057,P00039,7,0,0,0,0,2,2026-04-02T19:24:37+10:00,train
I00011000,Q000917,U00057,P00001,8,0,0,0,0,3,2026-04-02T19:24:30+10:00,train
I00011001,Q000917,U00057,P00018,9,0,0,0,0,1,2026-04-02T19:24:18+10:00,train
I00011002,Q000917,U00057,P00110,10,0,0,0,0,1,2026-04-02T19:24:58+10:00,train
I00011003,Q000917,U00057,P00089,11,0,0,0,0,2,2026-04-02T19:24:33+10:00,train
I00011004,Q000917,U00057,P00037,12,1,1,0,60.1,3,2026-04-02T19:24:35+10:00,train
I00011005,Q000918,U02425,P00348,1,1,0,0,64.6,3,2026-04-02T19:56:15+10:00,train
I00011006,Q000918,U02425,P00331,2,1,0,0,60.9,3,2026-04-02T19:56:16+10:00,train
I00011007,Q000918,U02425,P00334,3,0,0,0,0,2,2026-04-02T19:57:09+10:00,train
I00011008,Q000918,U02425,P00354,4,0,0,0,0,3,2026-04-02T19:56:59+10:00,train
I00011009,Q000918,U02425,P00246,5,1,0,0,48.4,2,2026-04-02T19:56:35+10:00,train
I00011010,Q000918,U02425,P00291,6,1,1,0,61.6,3,2026-04-02T19:57:17+10:00,train
I00011011,Q000918,U02425,P00277,7,0,0,0,0,3,2026-04-02T19:56:50+10:00,train
I00011012,Q000918,U02425,P00244,8,1,1,0,27.2,1,2026-04-02T19:57:18+10:00,train
I00011013,Q000918,U02425,P00286,9,1,0,0,38.9,2,2026-04-02T19:57:32+10:00,train
I00011014,Q000918,U02425,P00346,10,0,0,0,0,3,2026-04-02T19:57:54+10:00,train
I00011015,Q000918,U02425,P00255,11,1,1,0,60.4,3,2026-04-02T19:57:57+10:00,train
I00011016,Q000918,U02425,P00280,12,0,0,0,0,3,2026-04-02T19:57:42+10:00,train
I00011017,Q000919,U01930,P00393,1,1,1,0,56.5,3,2026-04-02T20:22:29+10:00,train
I00011018,Q000919,U01930,P00369,2,1,0,0,51.1,3,2026-04-02T20:22:35+10:00,train
I00011019,Q000919,U01930,P00452,3,1,1,0,65.9,3,2026-04-02T20:22:30+10:00,train
I00011020,Q000919,U01930,P00418,4,0,0,0,0,3,2026-04-02T20:23:01+10:00,train
I00011021,Q000919,U01930,P00362,5,1,1,0,57.9,3,2026-04-02T20:22:59+10:00,train
I00011022,Q000919,U01930,P00405,6,0,0,0,0,1,2026-04-02T20:23:30+10:00,train
I00011023,Q000919,U01930,P00386,7,1,0,0,60.7,3,2026-04-02T20:23:23+10:00,train
I00011024,Q000919,U01930,P00376,8,0,0,0,0,2,2026-04-02T20:23:17+10:00,train
I00011025,Q000919,U01930,P00472,9,0,0,0,0,2,2026-04-02T20:23:45+10:00,train
I00011026,Q000919,U01930,P00445,10,0,0,0,0,3,2026-04-02T20:23:13+10:00,train
I00011027,Q000919,U01930,P00446,11,0,0,0,0,1,2026-04-02T20:23:41+10:00,train
I00011028,Q000919,U01930,P00463,12,0,0,0,0,1,2026-04-02T20:23:29+10:00,train
I00011029,Q000920,U00207,P00087,1,0,0,0,0,3,2026-04-02T20:50:19+10:00,train
I00011030,Q000920,U00207,P00056,2,0,0,0,0,3,2026-04-02T20:50:49+10:00,train
I00011031,Q000920,U00207,P00118,3,1,0,0,45.8,3,2026-04-02T20:50:54+10:00,train
I00011032,Q000920,U00207,P00011,4,1,1,0,49.0,3,2026-04-02T20:51:01+10:00,train
I00011033,Q000920,U00207,P00064,5,1,1,1,74.5,3,2026-04-02T20:50:57+10:00,train
I00011034,Q000920,U00207,P00103,6,0,0,0,0,2,2026-04-02T20:50:53+10:00,train
I00011035,Q000920,U00207,P00002,7,1,1,0,59.2,3,2026-04-02T20:51:16+10:00,train
I00011036,Q000920,U00207,P00120,8,0,0,0,0,3,2026-04-02T20:51:03+10:00,train
I00011037,Q000920,U00207,P00035,9,1,0,0,48.4,2,2026-04-02T20:51:16+10:00,train
I00011038,Q000920,U00207,P00042,10,0,0,0,0,2,2026-04-02T20:51:31+10:00,train
I00011039,Q000920,U00207,P00108,11,1,0,0,59.0,3,2026-04-02T20:51:18+10:00,train
I00011040,Q000920,U00207,P00111,12,0,0,0,0,2,2026-04-02T20:51:29+10:00,train
I00011041,Q000921,U00557,P00187,1,1,0,0,45.1,2,2026-04-02T21:14:13+10:00,train
I00011042,Q000921,U00557,P00125,2,1,0,0,15.3,0,2026-04-02T21:14:54+10:00,train
I00011043,Q000921,U00557,P00126,3,0,0,0,0,1,2026-04-02T21:15:05+10:00,train
I00011044,Q000921,U00557,P00145,4,0,0,0,0,2,2026-04-02T21:14:38+10:00,train
I00011045,Q000921,U00557,P00203,5,0,0,0,0,1,2026-04-02T21:15:16+10:00,train
I00011046,Q000921,U00557,P00221,6,0,0,0,0,0,2026-04-02T21:15:01+10:00,train
I00011047,Q000921,U00557,P00142,7,1,0,0,35.6,2,2026-04-02T21:14:58+10:00,train
I00011048,Q000921,U00557,P00150,8,0,0,0,0,2,2026-04-02T21:15:36+10:00,train
I00011049,Q000921,U00557,P00227,9,0,0,0,0,2,2026-04-02T21:15:18+10:00,train
I00011050,Q000921,U00557,P00226,10,1,0,0,74.7,3,2026-04-02T21:15:52+10:00,train
I00011051,Q000921,U00557,P00168,11,1,0,0,29.8,2,2026-04-02T21:15:24+10:00,train
I00011052,Q000921,U00557,P00183,12,0,0,0,0,0,2026-04-02T21:16:10+10:00,train
I00011053,Q000922,U00957,P00359,1,0,0,0,0,0,2026-04-02T21:57:17+10:00,train
I00011054,Q000922,U00957,P00337,2,0,0,0,0,1,2026-04-02T21:57:22+10:00,train
I00011055,Q000922,U00957,P00241,3,1,0,0,43.8,2,2026-04-02T21:57:41+10:00,train
I00011056,Q000922,U00957,P00345,4,0,0,0,0,0,2026-04-02T21:57:42+10:00,train
I00011057,Q000922,U00957,P00349,5,0,0,0,0,0,2026-04-02T21:58:20+10:00,train
I00011058,Q000922,U00957,P00322,6,0,0,0,0,2,2026-04-02T21:58:06+10:00,train
I00011059,Q000922,U00957,P00292,7,0,0,0,0,0,2026-04-02T21:58:15+10:00,train
I00011060,Q000922,U00957,P00341,8,0,0,0,0,1,2026-04-02T21:58:00+10:00,train
I00011061,Q000922,U00957,P00284,9,0,0,0,0,0,2026-04-02T21:58:35+10:00,train
I00011062,Q000922,U00957,P00275,10,0,0,0,0,2,2026-04-02T21:58:50+10:00,train
I00011063,Q000922,U00957,P00297,11,0,0,0,0,1,2026-04-02T21:58:57+10:00,train
I00011064,Q000922,U00957,P00268,12,1,0,0,23.4,1,2026-04-02T21:59:04+10:00,train
I00011065,Q000923,U02483,P00369,1,1,0,0,67.0,3,2026-04-02T22:21:10+10:00,train
I00011066,Q000923,U02483,P00385,2,1,1,1,60.0,3,2026-04-02T22:22:03+10:00,train
I00011067,Q000923,U02483,P00473,3,1,0,0,52.6,3,2026-04-02T22:21:22+10:00,train
I00011068,Q000923,U02483,P00386,4,0,0,0,0,2,2026-04-02T22:21:36+10:00,train
I00011069,Q000923,U02483,P00439,5,1,0,0,55.7,3,2026-04-02T22:21:52+10:00,train
I00011070,Q000923,U02483,P00398,6,1,1,1,59.2,3,2026-04-02T22:21:49+10:00,train
I00011071,Q000923,U02483,P00422,7,1,0,0,76.0,3,2026-04-02T22:22:29+10:00,train
I00011072,Q000923,U02483,P00383,8,1,1,1,61.4,3,2026-04-02T22:22:23+10:00,train
I00011073,Q000923,U02483,P00370,9,1,0,0,57.4,3,2026-04-02T22:22:12+10:00,train
I00011074,Q000923,U02483,P00433,10,1,0,0,54.6,3,2026-04-02T22:22:47+10:00,train
I00011075,Q000923,U02483,P00438,11,1,0,0,73.1,3,2026-04-02T22:22:39+10:00,train
I00011076,Q000923,U02483,P00409,12,1,0,0,64.7,2,2026-04-02T22:22:44+10:00,train
I00011077,Q000924,U01761,P00416,1,0,0,0,0,3,2026-04-02T22:40:18+10:00,train
I00011078,Q000924,U01761,P00449,2,1,0,0,30.8,1,2026-04-02T22:40:50+10:00,train
I00011079,Q000924,U01761,P00454,3,1,1,1,54.1,3,2026-04-02T22:40:30+10:00,train
I00011080,Q000924,U01761,P00476,4,0,0,0,0,2,2026-04-02T22:41:03+10:00,train
I00011081,Q000924,U01761,P00421,5,1,0,0,49.3,3,2026-04-02T22:41:07+10:00,train
I00011082,Q000924,U01761,P00417,6,1,1,0,54.0,3,2026-04-02T22:40:54+10:00,train
I00011083,Q000924,U01761,P00378,7,0,0,0,0,3,2026-04-02T22:41:27+10:00,train
I00011084,Q000924,U01761,P00406,8,1,1,0,66.9,3,2026-04-02T22:41:35+10:00,train
I00011085,Q000924,U01761,P00418,9,1,1,1,66.2,3,2026-04-02T22:41:08+10:00,train
I00011086,Q000924,U01761,P00381,10,1,1,0,59.5,3,2026-04-02T22:41:22+10:00,train
I00011087,Q000924,U01761,P00455,11,0,0,0,0,1,2026-04-02T22:41:41+10:00,train
I00011088,Q000924,U01761,P00391,12,1,1,1,57.2,3,2026-04-02T22:41:49+10:00,train
I00011089,Q000925,U01525,P00649,1,0,0,0,0,1,2026-04-02T23:21:53+10:00,train
I00011090,Q000925,U01525,P00644,2,1,0,0,36.4,2,2026-04-02T23:21:38+10:00,train
I00011091,Q000925,U01525,P00679,3,1,0,0,52.8,3,2026-04-02T23:21:54+10:00,train
I00011092,Q000925,U01525,P00613,4,0,0,0,0,3,2026-04-02T23:22:00+10:00,train
I00011093,Q000925,U01525,P00666,5,1,1,0,76.4,3,2026-04-02T23:21:36+10:00,train
I00011094,Q000925,U01525,P00670,6,1,0,0,47.1,2,2026-04-02T23:22:29+10:00,train
I00011095,Q000925,U01525,P00688,7,1,0,0,29.1,2,2026-04-02T23:22:14+10:00,train
I00011096,Q000925,U01525,P00691,8,0,0,0,0,3,2026-04-02T23:22:13+10:00,train
I00011097,Q000925,U01525,P00681,9,1,1,1,60.9,3,2026-04-02T23:22:21+10:00,train
I00011098,Q000925,U01525,P00631,10,1,0,0,27.0,1,2026-04-02T23:23:00+10:00,train
I00011099,Q000925,U01525,P00662,11,0,0,0,0,3,2026-04-02T23:22:56+10:00,train
