user_id,age_group,city_tier,price_sensitivity,preferred_brand,preferred_category,primary_use_case,created_at
U00901,18-24,三线及以下,0.2096,极昼,键鼠套装,轻度游戏,2024-09-06T09:00:00+10:00
U00902,25-34,新一线,0.6728,岚川,平板电脑,学习办公,2024-08-26T09:00:00+10:00
U00903,25-34,三线及以下,0.377,森屿,智能手机,学习办公,2025-05-17T09:00:00+10:00
U00904,25-34,三线及以下,0.6596,澄光,笔记本电脑,学习办公,2025-07-02T09:00:00+10:00
U00905,35-44,一线,0.4053,森屿,智能手机,差旅通勤,2024-06-09T09:00:00+10:00
U00906,25-34,新一线,0.7671,岚川,键鼠套装,差旅通勤,2024-11-24T09:00:00+10:00
U00907,25-34,新一线,0.1914,极昼,头戴耳机,差旅通勤,2024-10-29T09:00:00+10:00
U00908,18-24,二线,0.1237,澄光,笔记本电脑,影音娱乐,2025-10-05T09:00:00+10:00
U00909,35-44,一线,0.4717,极昼,平板电脑,轻度游戏,2025-07-18T09:00:00+10:00
U00910,18-24,一线,0.4778,玄甲,智能手机,影音娱乐,2026-06-25T09:00:00+10:00
U00911,25-34,二线,0.3979,岚川,键鼠套装,学习办公,2025-06-28T09:00:00+10:00
U00912,25-34,二线,0.7321,澄光,平板电脑,轻度游戏,2024-12-20T09:00:00+10:00
U00913,35-44,一线,0.737,云驰,显示器,轻度游戏,2026-04-23T09:00:00+10:00
U00914,25-34,新一线,0.1644,森屿,显示器,编程开发,2025-05-09T09:00:00+10:00
U00915,35-44,新一线,0.8167,星云,平板电脑,编程开发,2026-05-26T09:00:00+10:00
U00916,18-24,新一线,0.3288,岚川,平板电脑,内容创作,2025-03-14T09:00:00+10:00
U00917,18-24,新一线,0.7561,森屿,笔记本电脑,内容创作,2025-04-03T09:00:00+10:00
U00918,25-34,三线及以下,0.3205,玄甲,笔记本电脑,差旅通勤,2025-01-25T09:00:00+10:00
U00919,25-34,一线,0.5926,云驰,显示器,编程开发,2026-05-27T09:00:00+10:00
U00920,25-34,二线,0.1202,森屿,笔记本电脑,轻度游戏,2026-03-06T09:00:00+10:00
U00921,35-44,新一线,0.4525,岚川,键鼠套装,影音娱乐,2026-07-13T09:00:00+10:00
U00922,18-24,三线及以下,0.5774,澄光,头戴耳机,轻度游戏,2024-11-11T09:00:00+10:00
U00923,18-24,新一线,0.7024,矩阵,笔记本电脑,轻度游戏,2025-03-08T09:00:00+10:00
U00924,25-34,新一线,0.651,极昼,笔记本电脑,内容创作,2026-04-20T09:00:00+10:00
U00925,18-24,二线,0.8789,玄甲,头戴耳机,差旅通勤,2025-05-25T09:00:00+10:00
U00926,18-24,二线,0.4476,澄光,头戴耳机,内容创作,2026-04-12T09:00:00+10:00
U00927,25-34,一线,0.9197,矩阵,笔记本电脑,编程开发,2025-06-26T09:00:00+10:00
U00928,18-24,新一线,0.4671,森屿,平板电脑,差旅通勤,2025-07-23T09:00:00+10:00
U00929,35-44,一线,0.7274,澄光,智能手机,编程开发,2025-10-19T09:00:00+10:00
U00930,45+,三线及以下,0.2838,岚川,笔记本电脑,轻度游戏,2024-11-04T09:00:00+10:00
U00931,25-34,三线及以下,0.7265,玄甲,头戴耳机,轻度游戏,2026-02-19T09:00:00+10:00
U00932,25-34,新一线,0.6944,森屿,头戴耳机,编程开发,2025-06-11T09:00:00+10:00
U00933,18-24,三线及以下,0.0982,极昼,显示器,轻度游戏,2024-04-06T09:00:00+10:00
U00934,45+,新一线,0.9354,澄光,显示器,内容创作,2024-09-24T09:00:00+10:00
U00935,18-24,三线及以下,0.5914,矩阵,智能手机,影音娱乐,2024-09-05T09:00:00+10:00
U00936,25-34,二线,0.4107,云驰,头戴耳机,轻度游戏,2024-11-05T09:00:00+10:00
U00937,25-34,一线,0.7527,澄光,键鼠套装,内容创作,2024-10-16T09:00:00+10:00
U00938,18-24,二线,0.8199,星云,键鼠套装,差旅通勤,2026-05-10T09:00:00+10:00
U00939,25-34,一线,0.7772,云驰,笔记本电脑,学习办公,2025-01-19T09:00:00+10:00
U00940,25-34,一线,0.5974,澄光,智能手机,编程开发,2025-04-01T09:00:00+10:00
U00941,45+,二线,0.8502,岚川,智能手机,学习办公,2026-03-14T09:00:00+10:00
U00942,25-34,一线,0.7264,矩阵,笔记本电脑,学习办公,2026-06-29T09:00:00+10:00
U00943,25-34,新一线,0.5196,森屿,笔记本电脑,影音娱乐,2025-05-24T09:00:00+10:00
U00944,18-24,新一线,0.539,森屿,笔记本电脑,学习办公,2025-09-05T09:00:00+10:00
U00945,18-24,三线及以下,0.5461,森屿,智能手机,学习办公,2025-10-22T09:00:00+10:00
U00946,18-24,二线,0.4381,云驰,键鼠套装,差旅通勤,2024-09-23T09:00:00+10:00
U00947,35-44,二线,0.3076,云驰,头戴耳机,差旅通勤,2024-06-24T09:00:00+10:00
U00948,18-24,二线,0.3447,星云,笔记本电脑,差旅通勤,2024-12-17T09:00:00+10:00
U00949,35-44,新一线,0.2075,极昼,头戴耳机,内容创作,2026-03-18T09:00:00+10:00
U00950,35-44,三线及以下,0.4795,星云,智能手机,轻度游戏,2024-07-16T09:00:00+10:00
U00951,18-24,二线,0.5425,极昼,平板电脑,编程开发,2026-01-04T09:00:00+10:00
U00952,25-34,一线,0.2016,森屿,笔记本电脑,学习办公,2024-07-03T09:00:00+10:00
U00953,18-24,二线,0.105,云驰,头戴耳机,影音娱乐,2025-05-04T09:00:00+10:00
U00954,18-24,一线,0.5952,岚川,显示器,内容创作,2024-05-28T09:00:00+10:00
U00955,18-24,二线,0.8208,云驰,智能手机,差旅通勤,2025-06-29T09:00:00+10:00
U00956,35-44,一线,0.5466,玄甲,头戴耳机,影音娱乐,2024-03-28T09:00:00+10:00
U00957,25-34,二线,0.1833,森屿,笔记本电脑,差旅通勤,2024-04-23T09:00:00+10:00
U00958,25-34,二线,0.6934,玄甲,笔记本电脑,学习办公,2025-02-28T09:00:00+10:00
U00959,18-24,二线,0.7197,森屿,笔记本电脑,轻度游戏,2026-02-13T09:00:00+10:00
U00960,45+,新一线,0.3653,极昼,键鼠套装,学习办公,2024-07-08T09:00:00+10:00
U00961,18-24,二线,0.336,玄甲,笔记本电脑,影音娱乐,2024-06-08T09:00:00+10:00
U00962,18-24,二线,0.7504,星云,平板电脑,轻度游戏,2024-10-03T09:00:00+10:00
U00963,18-24,三线及以下,0.9406,森屿,智能手机,学习办公,2025-02-24T09:00:00+10:00
U00964,35-44,一线,0.5595,澄光,显示器,内容创作,2024-07-07T09:00:00+10:00
U00965,45+,新一线,0.4564,岚川,显示器,差旅通勤,2026-05-25T09:00:00+10:00
U00966,25-34,二线,0.4663,澄光,显示器,学习办公,2026-01-16T09:00:00+10:00
U00967,25-34,新一线,0.7196,玄甲,平板电脑,轻度游戏,2025-11-09T09:00:00+10:00
U00968,18-24,新一线,0.7401,云驰,平板电脑,影音娱乐,2026-01-15T09:00:00+10:00
U00969,25-34,二线,0.9027,星云,显示器,轻度游戏,2025-05-31T09:00:00+10:00
U00970,25-34,一线,0.5569,云驰,平板电脑,轻度游戏,2025-04-21T09:00:00+10:00
U00971,25-34,二线,0.0737,星云,显示器,内容创作,2024-09-12T09:00:00+10:00
U00972,18-24,一线,0.6632,玄甲,平板电脑,轻度游戏,2025-10-16T09:00:00+10:00
U00973,35-44,二线,0.3757,澄光,显示器,轻度游戏,2025-10-17T09:00:00+10:00
U00974,45+,二线,0.2535,森屿,显示器,影音娱乐,2026-06-13T09:00:00+10:00
U00975,25-34,一线,0.8529,玄甲,智能手机,学习办公,2024-05-21T09:00:00+10:00
U00976,35-44,一线,0.3914,星云,平板电脑,内容创作,2025-09-07T09:00:00+10:00
U00977,25-34,一线,0.358,玄甲,平板电脑,差旅通勤,2025-08-31T09:00:00+10:00
U00978,45+,一线,0.6584,极昼,键鼠套装,轻度游戏,2024-04-13T09:00:00+10:00
U00979,35-44,三线及以下,0.8208,澄光,键鼠套装,编程开发,2025-02-01T09:00:00+10:00
U00980,25-34,三线及以下,0.716,森屿,显示器,编程开发,2026-06-06T09:00:00+10:00
U00981,18-24,三线及以下,0.0415,极昼,头戴耳机,轻度游戏,2024-05-24T09:00:00+10:00
U00982,35-44,二线,0.8053,极昼,显示器,差旅通勤,2024-07-29T09:00:00+10:00
U00983,35-44,一线,0.1976,星云,显示器,编程开发,2024-09-14T09:00:00+10:00
U00984,35-44,三线及以下,0.967,澄光,显示器,编程开发,2024-05-17T09:00:00+10:00
U00985,35-44,二线,0.2772,极昼,智能手机,编程开发,2025-07-19T09:00:00+10:00
U00986,25-34,新一线,0.8425,澄光,平板电脑,内容创作,2024-04-27T09:00:00+10:00
U00987,25-34,新一线,0.3778,星云,键鼠套装,差旅通勤,2025-05-12T09:00:00+10:00
U00988,18-24,一线,0.428,极昼,键鼠套装,影音娱乐,2024-03-16T09:00:00+10:00
U00989,18-24,一线,0.6995,星云,平板电脑,内容创作,2024-11-14T09:00:00+10:00
U00990,35-44,三线及以下,0.6806,云驰,键鼠套装,编程开发,2024-07-17T09:00:00+10:00
U00991,18-24,一线,0.6497,星云,键鼠套装,学习办公,2026-01-24T09:00:00+10:00
U00992,35-44,二线,0.5475,澄光,平板电脑,内容创作,2025-10-24T09:00:00+10:00
U00993,18-24,新一线,0.7193,玄甲,头戴耳机,影音娱乐,2026-06-26T09:00:00+10:00
U00994,35-44,三线及以下,0.5722,玄甲,头戴耳机,内容创作,2024-04-24T09:00:00+10:00
U00995,18-24,二线,0.918,岚川,笔记本电脑,轻度游戏,2025-04-05T09:00:00+10:00
U00996,25-34,二线,0.7897,星云,平板电脑,轻度游戏,2026-07-22T09:00:00+10:00
U00997,18-24,三线及以下,0.6942,极昼,笔记本电脑,差旅通勤,2026-06-10T09:00:00+10:00
U00998,18-24,二线,0.3465,岚川,显示器,内容创作,2026-03-30T09:00:00+10:00
U00999,35-44,三线及以下,0.9954,森屿,头戴耳机,编程开发,2025-12-24T09:00:00+10:00
U01000,35-44,新一线,0.6501,矩阵,智能手机,差旅通勤,2026-07-12T09:00:00+10:00
U01001,18-24,一线,0.1376,玄甲,平板电脑,内容创作,2025-10-30T09:00:00+10:00
U01002,18-24,一线,0.2516,澄光,笔记本电脑,轻度游戏,2024-11-08T09:00:00+10:00
U01003,18-24,二线,0.6232,云驰,显示器,编程开发,2025-10-01T09:00:00+10:00
U01004,18-24,一线,0.9763,矩阵,显示器,编程开发,2025-08-09T09:00:00+10:00
U01005,25-34,一线,0.2969,澄光,笔记本电脑,编程开发,2025-05-09T09:00:00+10:00
U01006,25-34,二线,0.3394,岚川,显示器,差旅通勤,2024-12-28T09:00:00+10:00
U01007,18-24,一线,0.7733,玄甲,平板电脑,轻度游戏,2026-05-15T09:00:00+10:00
U01008,25-34,一线,0.3835,矩阵,智能手机,轻度游戏,2026-04-01T09:00:00+10:00
U01009,25-34,二线,0.6596,星云,头戴耳机,差旅通勤,2025-10-10T09:00:00+10:00
U01010,18-24,一线,0.3672,矩阵,笔记本电脑,轻度游戏,2024-04-12T09:00:00+10:00
U01011,18-24,二线,0.3512,极昼,笔记本电脑,轻度游戏,2024-06-04T09:00:00+10:00
U01012,25-34,新一线,0.4893,岚川,键鼠套装,学习办公,2025-05-03T09:00:00+10:00
U01013,18-24,一线,0.8548,岚川,笔记本电脑,影音娱乐,2025-05-09T09:00:00+10:00
U01014,45+,二线,0.6379,岚川,笔记本电脑,轻度游戏,2026-05-15T09:00:00+10:00
U01015,18-24,三线及以下,0.114,岚川,笔记本电脑,编程开发,2026-07-10T09:00:00+10:00
U01016,25-34,新一线,0.3525,星云,头戴耳机,影音娱乐,2025-08-22T09:00:00+10:00
U01017,25-34,一线,0.5542,森屿,头戴耳机,影音娱乐,2024-07-27T09:00:00+10:00
U01018,35-44,二线,0.8414,澄光,智能手机,编程开发,2024-09-13T09:00:00+10:00
U01019,18-24,二线,0.6348,岚川,智能手机,编程开发,2026-03-28T09:00:00+10:00
U01020,25-34,一线,0.321,岚川,键鼠套装,差旅通勤,2024-09-17T09:00:00+10:00
U01021,18-24,新一线,0.3867,澄光,平板电脑,差旅通勤,2026-07-14T09:00:00+10:00
U01022,25-34,三线及以下,0.6439,岚川,智能手机,内容创作,2025-08-22T09:00:00+10:00
U01023,35-44,二线,0.0596,森屿,平板电脑,编程开发,2024-03-28T09:00:00+10:00
U01024,18-24,二线,0.0954,森屿,智能手机,学习办公,2024-12-05T09:00:00+10:00
U01025,18-24,一线,0.2478,澄光,平板电脑,差旅通勤,2025-10-20T09:00:00+10:00
U01026,18-24,新一线,0.1331,玄甲,平板电脑,学习办公,2026-06-09T09:00:00+10:00
U01027,25-34,一线,0.8169,矩阵,笔记本电脑,轻度游戏,2026-03-26T09:00:00+10:00
U01028,35-44,二线,0.8012,极昼,头戴耳机,差旅通勤,2024-11-21T09:00:00+10:00
U01029,18-24,一线,0.7931,玄甲,平板电脑,影音娱乐,2024-12-04T09:00:00+10:00
U01030,35-44,一线,0.6795,玄甲,平板电脑,轻度游戏,2024-10-28T09:00:00+10:00
U01031,18-24,新一线,0.6955,云驰,头戴耳机,影音娱乐,2024-12-12T09:00:00+10:00
U01032,25-34,一线,0.2028,极昼,平板电脑,编程开发,2025-03-12T09:00:00+10:00
U01033,25-34,二线,0.8328,矩阵,平板电脑,差旅通勤,2025-03-04T09:00:00+10:00
U01034,18-24,二线,0.6417,澄光,智能手机,内容创作,2024-12-09T09:00:00+10:00
U01035,25-34,新一线,0.4328,澄光,平板电脑,内容创作,2024-05-30T09:00:00+10:00
U01036,35-44,新一线,0.9318,极昼,键鼠套装,内容创作,2024-07-26T09:00:00+10:00
U01037,25-34,新一线,0.7732,岚川,键鼠套装,学习办公,2024-07-15T09:00:00+10:00
U01038,25-34,二线,0.7995,玄甲,显示器,编程开发,2025-03-17T09:00:00+10:00
U01039,25-34,一线,0.4997,星云,笔记本电脑,轻度游戏,2024-07-04T09:00:00+10:00
U01040,25-34,新一线,0.1811,云驰,键鼠套装,内容创作,2024-11-08T09:00:00+10:00
U01041,25-34,一线,0.9812,极昼,显示器,学习办公,2024-10-16T09:00:00+10:00
U01042,18-24,二线,0.665,森屿,显示器,影音娱乐,2024-10-14T09:00:00+10:00
U01043,45+,一线,0.6457,岚川,平板电脑,差旅通勤,2025-05-19T09:00:00+10:00
U01044,25-34,新一线,0.1877,矩阵,笔记本电脑,内容创作,2025-08-29T09:00:00+10:00
U01045,45+,新一线,0.6376,云驰,键鼠套装,编程开发,2024-06-16T09:00:00+10:00
U01046,25-34,三线及以下,0.4626,矩阵,平板电脑,影音娱乐,2025-04-12T09:00:00+10:00
U01047,25-34,一线,0.3804,云驰,头戴耳机,编程开发,2025-08-15T09:00:00+10:00
U01048,18-24,二线,0.7923,矩阵,显示器,影音娱乐,2025-10-28T09:00:00+10:00
U01049,25-34,三线及以下,0.6489,澄光,智能手机,轻度游戏,2025-08-06T09:00:00+10:00
U01050,18-24,二线,0.1507,云驰,键鼠套装,差旅通勤,2026-05-15T09:00:00+10:00
U01051,35-44,三线及以下,0.7413,极昼,头戴耳机,轻度游戏,2026-01-19T09:00:00+10:00
U01052,35-44,新一线,0.5805,澄光,显示器,编程开发,2026-06-25T09:00:00+10:00
U01053,18-24,新一线,0.5299,云驰,智能手机,影音娱乐,2025-10-13T09:00:00+10:00
U01054,25-34,新一线,0.467,澄光,智能手机,影音娱乐,2024-06-08T09:00:00+10:00
U01055,25-34,新一线,0.086,星云,头戴耳机,内容创作,2026-03-10T09:00:00+10:00
U01056,35-44,新一线,0.3358,玄甲,笔记本电脑,学习办公,2024-12-14T09:00:00+10:00
U01057,45+,新一线,0.5609,矩阵,笔记本电脑,学习办公,2025-06-27T09:00:00+10:00
U01058,25-34,一线,0.7062,星云,头戴耳机,编程开发,2024-08-14T09:00:00+10:00
U01059,35-44,新一线,0.4458,极昼,笔记本电脑,内容创作,2024-10-25T09:00:00+10:00
U01060,18-24,二线,0.2238,矩阵,智能手机,内容创作,2026-01-14T09:00:00+10:00
U01061,25-34,新一线,0.4037,矩阵,笔记本电脑,编程开发,2025-04-05T09:00:00+10:00
U01062,45+,一线,0.7929,云驰,显示器,轻度游戏,2026-07-06T09:00:00+10:00
U01063,35-44,一线,0.6612,矩阵,键鼠套装,影音娱乐,2024-08-30T09:00:00+10:00
U01064,45+,二线,0.4598,星云,显示器,学习办公,2026-05-06T09:00:00+10:00
U01065,25-34,三线及以下,0.577,岚川,笔记本电脑,编程开发,2024-03-16T09:00:00+10:00
U01066,25-34,新一线,0.1571,森屿,平板电脑,内容创作,2024-11-09T09:00:00+10:00
U01067,35-44,一线,0.4867,极昼,笔记本电脑,内容创作,2026-01-27T09:00:00+10:00
U01068,45+,一线,0.33,澄光,显示器,差旅通勤,2025-08-15T09:00:00+10:00
U01069,25-34,二线,0.625,星云,显示器,内容创作,2025-03-11T09:00:00+10:00
U01070,25-34,一线,0.4542,森屿,智能手机,影音娱乐,2025-01-03T09:00:00+10:00
U01071,18-24,二线,0.0909,云驰,键鼠套装,编程开发,2026-03-21T09:00:00+10:00
U01072,18-24,二线,0.2728,矩阵,显示器,学习办公,2026-06-10T09:00:00+10:00
U01073,18-24,二线,0.3951,星云,平板电脑,学习办公,2026-03-17T09:00:00+10:00
U01074,45+,三线及以下,0.669,岚川,智能手机,影音娱乐,2024-07-12T09:00:00+10:00
U01075,18-24,一线,0.5033,玄甲,平板电脑,内容创作,2024-10-03T09:00:00+10:00
U01076,35-44,新一线,0.3074,云驰,键鼠套装,学习办公,2026-02-18T09:00:00+10:00
U01077,25-34,新一线,0.5144,森屿,显示器,差旅通勤,2025-02-16T09:00:00+10:00
U01078,18-24,新一线,0.7054,澄光,键鼠套装,编程开发,2024-09-07T09:00:00+10:00
U01079,25-34,一线,0.9221,云驰,显示器,差旅通勤,2024-04-05T09:00:00+10:00
U01080,25-34,三线及以下,0.7039,云驰,显示器,轻度游戏,2024-08-27T09:00:00+10:00
U01081,18-24,新一线,0.4882,云驰,平板电脑,差旅通勤,2026-04-04T09:00:00+10:00
U01082,18-24,新一线,0.7332,云驰,智能手机,影音娱乐,2024-07-04T09:00:00+10:00
U01083,35-44,新一线,0.6079,极昼,平板电脑,学习办公,2025-10-09T09:00:00+10:00
U01084,25-34,三线及以下,0.5631,极昼,智能手机,轻度游戏,2024-03-11T09:00:00+10:00
U01085,18-24,一线,0.6654,云驰,智能手机,内容创作,2026-04-15T09:00:00+10:00
U01086,25-34,新一线,0.7572,星云,头戴耳机,差旅通勤,2026-05-30T09:00:00+10:00
U01087,25-34,一线,0.4106,星云,键鼠套装,编程开发,2025-05-21T09:00:00+10:00
U01088,18-24,一线,0.8494,玄甲,头戴耳机,影音娱乐,2025-02-16T09:00:00+10:00
U01089,35-44,新一线,0.6347,极昼,键鼠套装,差旅通勤,2024-05-13T09:00:00+10:00
U01090,18-24,一线,0.5757,岚川,平板电脑,内容创作,2025-12-01T09:00:00+10:00
U01091,35-44,二线,0.4466,澄光,头戴耳机,轻度游戏,2026-02-11T09:00:00+10:00
U01092,25-34,一线,0.7156,云驰,显示器,影音娱乐,2025-06-18T09:00:00+10:00
U01093,45+,二线,0.5621,森屿,平板电脑,轻度游戏,2025-02-21T09:00:00+10:00
U01094,25-34,新一线,0.72,澄光,显示器,影音娱乐,2026-06-28T09:00:00+10:00
U01095,35-44,二线,0.841,星云,显示器,内容创作,2024-12-22T09:00:00+10:00
U01096,35-44,新一线,0.8856,玄甲,键鼠套装,轻度游戏,2025-08-13T09:00:00+10:00
U01097,18-24,一线,0.9175,星云,平板电脑,轻度游戏,2026-06-08T09:00:00+10:00
U01098,18-24,二线,0.7177,岚川,键鼠套装,轻度游戏,2026-01-24T09:00:00+10:00
U01099,45+,二线,0.2931,矩阵,键鼠套装,编程开发,2024-10-25T09:00:00+10:00
U01100,18-24,二线,0.3682,玄甲,头戴耳机,学习办公,2024-05-29T09:00:00+10:00
U01101,35-44,三线及以下,0.52,矩阵,显示器,影音娱乐,2026-05-08T09:00:00+10:00
U01102,18-24,新一线,0.1815,森屿,笔记本电脑,差旅通勤,2026-07-07T09:00:00+10:00
U01103,25-34,一线,0.8283,玄甲,键鼠套装,学习办公,2026-07-08T09:00:00+10:00
U01104,25-34,新一线,0.3249,云驰,智能手机,影音娱乐,2025-06-12T09:00:00+10:00
U01105,35-44,一线,0.33,矩阵,显示器,差旅通勤,2025-01-20T09:00:00+10:00
U01106,18-24,二线,0.1697,矩阵,笔记本电脑,影音娱乐,2026-07-14T09:00:00+10:00
U01107,18-24,新一线,0.1284,澄光,键鼠套装,学习办公,2025-03-06T09:00:00+10:00
U01108,18-24,二线,0.5679,矩阵,平板电脑,轻度游戏,2026-04-22T09:00:00+10:00
U01109,18-24,一线,0.944,云驰,头戴耳机,学习办公,2026-02-19T09:00:00+10:00
U01110,18-24,二线,0.8188,岚川,智能手机,内容创作,2025-03-15T09:00:00+10:00
U01111,25-34,三线及以下,0.2219,极昼,笔记本电脑,编程开发,2024-05-21T09:00:00+10:00
U01112,25-34,二线,0.5268,极昼,智能手机,内容创作,2024-11-19T09:00:00+10:00
U01113,25-34,新一线,0.524,星云,键鼠套装,影音娱乐,2025-07-06T09:00:00+10:00
U01114,18-24,三线及以下,0.4421,云驰,显示器,学习办公,2024-11-05T09:00:00+10:00
U01115,18-24,新一线,0.5479,星云,平板电脑,轻度游戏,2025-03-07T09:00:00+10:00
U01116,35-44,二线,0.8908,玄甲,笔记本电脑,轻度游戏,2026-04-12T09:00:00+10:00
U01117,18-24,新一线,0.4318,矩阵,平板电脑,影音娱乐,2024-07-01T09:00:00+10:00
U01118,25-34,一线,0.6278,森屿,笔记本电脑,学习办公,2026-05-06T09:00:00+10:00
U01119,18-24,新一线,0.5118,矩阵,键鼠套装,编程开发,2025-03-06T09:00:00+10:00
U01120,25-34,一线,0.4789,澄光,显示器,差旅通勤,2024-03-13T09:00:00+10:00
U01121,25-34,二线,0.5828,森屿,智能手机,差旅通勤,2026-03-20T09:00:00+10:00
U01122,35-44,新一线,0.7416,云驰,键鼠套装,影音娱乐,2025-04-08T09:00:00+10:00
U01123,18-24,新一线,0.0979,星云,头戴耳机,差旅通勤,2024-12-29T09:00:00+10:00
U01124,45+,一线,0.4885,云驰,键鼠套装,轻度游戏,2026-01-31T09:00:00+10:00
U01125,35-44,三线及以下,0.5818,星云,平板电脑,学习办公,2024-03-16T09:00:00+10:00
U01126,25-34,新一线,0.3759,岚川,键鼠套装,差旅通勤,2024-04-30T09:00:00+10:00
U01127,18-24,一线,0.501,矩阵,笔记本电脑,编程开发,2026-04-30T09:00:00+10:00
U01128,18-24,三线及以下,0.5696,矩阵,键鼠套装,轻度游戏,2026-05-03T09:00:00+10:00
U01129,18-24,三线及以下,0.338,森屿,平板电脑,编程开发,2025-04-24T09:00:00+10:00
U01130,25-34,新一线,0.4355,岚川,智能手机,轻度游戏,2026-03-05T09:00:00+10:00
U01131,25-34,二线,0.6536,极昼,智能手机,内容创作,2025-08-06T09:00:00+10:00
U01132,35-44,新一线,0.4336,岚川,笔记本电脑,内容创作,2024-09-19T09:00:00+10:00
