product_id,category,brand,name,price,original_price,rating,review_count,sales_count,stock,performance,battery,portability,display,camera,audio,gaming,office,connectivity,quality,sustainability,release_days,description,highlights,limitations
P00262,平板电脑,星云,星云 One 31,5099,5299,4.4,45,1085,229,0.7035,0.7643,0.8163,0.7457,0.8809,0.6978,0.6907,0.5532,0.8116,0.782,0.6578,778,面向内容创作场景的平板电脑，主打轻便易携带、续航持久、屏幕素质好。,轻便易携带、续航持久、屏幕素质好,若特别在意办公效率高，建议对比同价位其他型号。
P00263,平板电脑,澄光,澄光 Go 32,3999,4599,4.4,8,64,1149,0.6417,0.7048,0.4083,0.8784,0.3806,0.5889,0.5081,0.5767,0.5146,0.6972,0.4978,571,面向影音娱乐场景的平板电脑，主打屏幕素质好、续航持久、性能流畅。,屏幕素质好、续航持久、性能流畅,若特别在意轻便易携带，建议对比同价位其他型号。
P00264,平板电脑,岚川,岚川 Studio 33,3599,3799,4.1,14,212,1427,0.4242,0.5145,0.7094,0.7603,0.4118,0.6145,0.3773,0.7686,0.2343,0.3114,0.5246,814,面向学习办公场景的平板电脑，主打办公效率高、屏幕素质好、轻便易携带。,办公效率高、屏幕素质好、轻便易携带,若特别在意性能流畅，建议对比同价位其他型号。
P00265,平板电脑,岚川,岚川 Air 34,4299,4599,4.6,92,606,1494,0.7867,0.533,0.5173,0.7959,0.6465,0.6849,0.3164,0.4122,0.5226,0.6241,0.8631,209,面向差旅通勤场景的平板电脑，主打屏幕素质好、性能流畅、音质和降噪好。,屏幕素质好、性能流畅、音质和降噪好,若特别在意办公效率高，建议对比同价位其他型号。
P00266,平板电脑,澄光,澄光 Pro 35,4999,5899,4.3,8,69,1392,0.7588,0.7588,0.7187,0.7917,0.8764,0.7815,0.4571,0.577,0.6031,0.4626,0.867,722,面向内容创作场景的平板电脑，主打屏幕素质好、音质和降噪好、续航持久。,屏幕素质好、音质和降噪好、续航持久,若特别在意办公效率高，建议对比同价位其他型号。
P00267,平板电脑,澄光,澄光 Max 36,5299,6299,4.3,173,1949,604,0.7655,0.7551,0.7637,0.8638,0.44,0.7575,0.7068,0.8331,0.527,0.4848,0.6971,772,面向轻度游戏场景的平板电脑，主打屏幕素质好、办公效率高、性能流畅。,屏幕素质好、办公效率高、性能流畅,若特别在意续航持久，建议对比同价位其他型号。
P00268,平板电脑,矩阵,矩阵 Neo 37,2499,2799,4.3,9,87,664,0.5944,0.1645,0.5812,0.4293,0.1816,0.4029,0.3527,0.582,0.2348,0.4452,0.3098,838,面向内容创作场景的平板电脑，主打性能流畅、办公效率高、轻便易携带。,性能流畅、办公效率高、轻便易携带,若特别在意续航持久，建议对比同价位其他型号。
P00269,平板电脑,岚川,岚川 S 38,3999,4799,4.6,15,101,966,0.763,0.76,0.5544,0.568,0.4259,0.6693,0.6624,0.7169,0.4464,0.7298,0.4804,362,面向内容创作场景的平板电脑，主打性能流畅、续航持久、办公效率高。,性能流畅、续航持久、办公效率高,若特别在意轻便易携带，建议对比同价位其他型号。
P00270,平板电脑,澄光,澄光 One 39,1999,2099,4.0,108,756,1124,0.6889,0.5901,0.3553,0.542,0.5223,0.3349,0.2968,0.4832,0.2331,0.2279,0.0701,368,面向轻度游戏场景的平板电脑，主打性能流畅、续航持久、屏幕素质好。,性能流畅、续航持久、屏幕素质好,若特别在意音质和降噪好，建议对比同价位其他型号。
P00271,平板电脑,澄光,澄光 Go 40,4399,4499,4.1,38,320,1621,0.4957,0.6778,0.8017,0.5941,0.6817,0.7937,0.4998,0.6256,0.2809,0.3779,0.7096,783,面向差旅通勤场景的平板电脑，主打轻便易携带、音质和降噪好、续航持久。,轻便易携带、音质和降噪好、续航持久,若特别在意性能流畅，建议对比同价位其他型号。
P00272,平板电脑,森屿,森屿 Studio 41,5399,6099,4.0,78,874,978,0.7696,0.6115,0.7002,0.7807,0.8504,0.7847,0.7212,0.7436,0.559,0.4258,0.5481,811,面向差旅通勤场景的平板电脑，主打音质和降噪好、屏幕素质好、性能流畅。,音质和降噪好、屏幕素质好、性能流畅,若特别在意续航持久，建议对比同价位其他型号。
P00273,平板电脑,极昼,极昼 Air 42,4199,4899,4.3,402,2315,807,0.4676,0.6743,0.5201,0.4809,0.489,0.7759,0.5229,0.421,0.5551,0.5962,0.5539,127,面向内容创作场景的平板电脑，主打音质和降噪好、续航持久、轻便易携带。,音质和降噪好、续航持久、轻便易携带,若特别在意办公效率高，建议对比同价位其他型号。
P00274,平板电脑,星云,星云 Pro 43,3699,3899,4.0,26,230,198,0.6326,0.7481,0.5638,0.6881,0.566,0.5096,0.4735,0.4424,0.4452,0.3534,0.5684,138,面向内容创作场景的平板电脑，主打续航持久、屏幕素质好、性能流畅。,续航持久、屏幕素质好、性能流畅,若特别在意办公效率高，建议对比同价位其他型号。
P00275,平板电脑,岚川,岚川 Max 44,3399,4099,4.2,8,68,977,0.7502,0.7009,0.7206,0.4389,0.6665,0.4864,0.4306,0.7957,0.2967,0.5196,0.3233,220,面向轻度游戏场景的平板电脑，主打办公效率高、性能流畅、轻便易携带。,办公效率高、性能流畅、轻便易携带,若特别在意屏幕素质好，建议对比同价位其他型号。
P00276,平板电脑,森屿,森屿 Neo 45,3999,4099,4.4,479,3579,38,0.7386,0.3129,0.8733,0.6245,0.3561,0.4456,0.7362,0.6449,0.6097,0.5792,0.3548,18,面向差旅通勤场景的平板电脑，主打轻便易携带、性能流畅、办公效率高。,轻便易携带、性能流畅、办公效率高,若特别在意续航持久，建议对比同价位其他型号。
P00277,平板电脑,星云,星云 S 46,4499,5099,4.3,27,216,708,0.4724,0.6602,0.8201,0.667,0.4027,0.575,0.5123,0.623,0.8272,0.6645,0.4493,436,面向学习办公场景的平板电脑，主打轻便易携带、屏幕素质好、续航持久。,轻便易携带、屏幕素质好、续航持久,若特别在意性能流畅，建议对比同价位其他型号。
P00278,平板电脑,岚川,岚川 One 47,5099,5699,4.3,11,68,1013,0.4537,0.6889,0.8108,0.668,0.509,0.8765,0.5106,0.7458,0.5931,0.4899,0.6317,413,面向影音娱乐场景的平板电脑，主打音质和降噪好、轻便易携带、办公效率高。,音质和降噪好、轻便易携带、办公效率高,若特别在意性能流畅，建议对比同价位其他型号。
P00279,平板电脑,矩阵,矩阵 Go 48,2899,3499,4.0,60,599,1670,0.6737,0.6165,0.5046,0.5382,0.4273,0.4231,0.3887,0.5783,0.3892,0.356,0.4994,584,面向轻度游戏场景的平板电脑，主打性能流畅、续航持久、办公效率高。,性能流畅、续航持久、办公效率高,若特别在意音质和降噪好，建议对比同价位其他型号。
P00280,平板电脑,澄光,澄光 Studio 49,3099,3399,4.5,12,84,1406,0.6477,0.6686,0.6109,0.5451,0.2655,0.6543,0.3063,0.9987,0.4044,0.4707,0.5469,494,面向内容创作场景的平板电脑，主打办公效率高、续航持久、音质和降噪好。,办公效率高、续航持久、音质和降噪好,若特别在意屏幕素质好，建议对比同价位其他型号。
P00281,平板电脑,玄甲,玄甲 Air 50,2899,3399,4.2,347,3809,1364,0.3309,0.5868,0.3658,0.4473,0.4764,0.3576,0.466,0.4762,0.1214,0.3566,0.446,884,面向内容创作场景的平板电脑，主打续航持久、办公效率高、屏幕素质好。,续航持久、办公效率高、屏幕素质好,若特别在意性能流畅，建议对比同价位其他型号。
P00282,平板电脑,岚川,岚川 Pro 51,3199,3699,4.2,32,580,858,0.6401,0.5352,0.7806,0.5846,0.5184,0.9525,0.7351,0.4525,0.3982,0.3461,0.5418,484,面向学习办公场景的平板电脑，主打音质和降噪好、轻便易携带、性能流畅。,音质和降噪好、轻便易携带、性能流畅,若特别在意办公效率高，建议对比同价位其他型号。
P00283,平板电脑,极昼,极昼 Max 52,4599,4999,4.3,15,98,1459,0.4302,0.9705,0.4823,0.7902,0.5807,0.602,0.6606,0.5696,0.7435,0.503,0.9215,194,面向编程开发场景的平板电脑，主打续航持久、屏幕素质好、音质和降噪好。,续航持久、屏幕素质好、音质和降噪好,若特别在意性能流畅，建议对比同价位其他型号。
P00284,平板电脑,星云,星云 Neo 53,5399,6399,4.6,17,142,796,0.8771,0.7001,0.9942,0.8278,0.7379,0.7007,0.5702,0.7679,0.6941,0.7267,0.6266,15,面向编程开发场景的平板电脑，主打轻便易携带、性能流畅、屏幕素质好。,轻便易携带、性能流畅、屏幕素质好,若特别在意续航持久，建议对比同价位其他型号。
P00285,平板电脑,云驰,云驰 S 54,5499,6499,4.1,48,292,566,0.6962,0.6752,0.7837,0.9149,0.6608,0.6802,0.5661,0.819,0.6836,0.4646,0.7813,292,面向编程开发场景的平板电脑，主打屏幕素质好、办公效率高、轻便易携带。,屏幕素质好、办公效率高、轻便易携带,若特别在意续航持久，建议对比同价位其他型号。
P00286,平板电脑,玄甲,玄甲 One 55,4599,5099,4.5,97,747,1143,0.624,0.3321,0.736,0.6971,0.2825,0.5429,0.6858,0.6858,0.5158,0.6701,0.7495,698,面向编程开发场景的平板电脑，主打轻便易携带、屏幕素质好、办公效率高。,轻便易携带、屏幕素质好、办公效率高,若特别在意续航持久，建议对比同价位其他型号。
P00287,平板电脑,岚川,岚川 Go 56,4299,5099,4.2,289,6360,1356,0.6516,0.7169,0.934,0.7296,0.6942,0.7203,0.4389,0.7985,0.7524,0.6529,0.4598,187,面向轻度游戏场景的平板电脑，主打轻便易携带、办公效率高、屏幕素质好。,轻便易携带、办公效率高、屏幕素质好,若特别在意性能流畅，建议对比同价位其他型号。
P00288,平板电脑,玄甲,玄甲 Studio 57,5199,6099,4.3,9,76,1344,0.6026,0.7994,0.6327,0.777,0.7563,0.5647,0.5798,0.6916,0.6544,0.4849,0.6818,836,面向差旅通勤场景的平板电脑，主打续航持久、屏幕素质好、办公效率高。,续航持久、屏幕素质好、办公效率高,若特别在意音质和降噪好，建议对比同价位其他型号。
P00289,平板电脑,云驰,云驰 Air 58,2899,3099,4.3,300,1746,963,0.4808,0.503,0.5736,0.718,0.5371,0.3885,0.4439,0.7164,0.402,0.646,0.438,48,面向轻度游戏场景的平板电脑，主打屏幕素质好、办公效率高、轻便易携带。,屏幕素质好、办公效率高、轻便易携带,若特别在意音质和降噪好，建议对比同价位其他型号。
P00290,平板电脑,澄光,澄光 Pro 59,5999,6399,4.3,35,368,430,0.6956,0.6582,0.7853,0.8407,0.7583,0.709,0.7927,0.527,0.6432,0.6228,0.8815,401,面向学习办公场景的平板电脑，主打屏幕素质好、轻便易携带、音质和降噪好。,屏幕素质好、轻便易携带、音质和降噪好,若特别在意办公效率高，建议对比同价位其他型号。
P00291,平板电脑,澄光,澄光 Max 60,5099,5799,4.0,14,95,1175,0.5246,0.7963,0.8737,0.7519,0.5857,0.7076,0.6184,0.626,0.4222,0.4715,0.6547,21,面向内容创作场景的平板电脑，主打轻便易携带、续航持久、屏幕素质好。,轻便易携带、续航持久、屏幕素质好,若特别在意性能流畅，建议对比同价位其他型号。
P00292,平板电脑,岚川,岚川 Neo 61,3799,3899,4.1,141,1614,1565,0.7203,0.5586,0.5513,0.5824,0.4463,0.4639,0.4497,0.5751,0.454,0.3139,0.5363,620,面向差旅通勤场景的平板电脑，主打性能流畅、屏幕素质好、办公效率高。,性能流畅、屏幕素质好、办公效率高,若特别在意音质和降噪好，建议对比同价位其他型号。
P00293,平板电脑,澄光,澄光 S 62,5099,5799,4.6,72,1224,313,0.8711,0.9548,0.8815,0.6776,0.6095,0.6059,1.0,0.7762,0.5356,0.811,0.6947,180,面向差旅通勤场景的平板电脑，主打续航持久、轻便易携带、性能流畅。,续航持久、轻便易携带、性能流畅,若特别在意音质和降噪好，建议对比同价位其他型号。
P00294,平板电脑,极昼,极昼 One 63,3099,3699,3.8,69,1703,1066,0.3641,0.3522,0.5334,0.5011,0.3295,0.5042,0.2917,0.3818,0.5085,0.1077,0.3705,817,面向编程开发场景的平板电脑，主打轻便易携带、音质和降噪好、屏幕素质好。,轻便易携带、音质和降噪好、屏幕素质好,若特别在意续航持久，建议对比同价位其他型号。
P00295,平板电脑,矩阵,矩阵 Go 64,2999,3199,3.8,23,185,1091,0.5386,0.5208,0.6641,0.7165,0.3666,0.7311,0.4926,0.3557,0.4152,0.2556,0.5686,197,面向编程开发场景的平板电脑，主打音质和降噪好、屏幕素质好、轻便易携带。,音质和降噪好、屏幕素质好、轻便易携带,若特别在意办公效率高，建议对比同价位其他型号。
P00296,平板电脑,云驰,云驰 Studio 65,6099,7099,4.6,8,52,666,0.9198,1.0,0.9467,0.7532,0.7345,0.8062,0.6331,1.0,0.8436,0.687,0.6442,467,面向影音娱乐场景的平板电脑，主打续航持久、办公效率高、轻便易携带。,续航持久、办公效率高、轻便易携带,若特别在意屏幕素质好，建议对比同价位其他型号。
P00297,平板电脑,岚川,岚川 Air 66,4499,5199,4.1,21,166,266,0.5391,0.812,0.6444,0.4004,0.4193,0.6395,0.5689,0.909,0.7813,0.3572,0.4795,525,面向轻度游戏场景的平板电脑，主打办公效率高、续航持久、轻便易携带。,办公效率高、续航持久、轻便易携带,若特别在意屏幕素质好，建议对比同价位其他型号。
P00298,平板电脑,森屿,森屿 Pro 67,5899,6099,4.8,22,526,1782,0.893,1.0,0.7731,0.8748,0.6701,0.5845,0.6759,0.7262,0.5799,0.8195,0.9197,759,面向差旅通勤场景的平板电脑，主打续航持久、性能流畅、屏幕素质好。,续航持久、性能流畅、屏幕素质好,若特别在意音质和降噪好，建议对比同价位其他型号。
P00299,平板电脑,星云,星云 Max 68,4399,4899,4.6,11,77,1102,0.6167,0.8398,0.6326,0.8647,0.4214,0.382,0.5511,0.491,0.5223,0.7273,0.3661,265,面向编程开发场景的平板电脑，主打屏幕素质好、续航持久、轻便易携带。,屏幕素质好、续航持久、轻便易携带,若特别在意音质和降噪好，建议对比同价位其他型号。
P00300,平板电脑,岚川,岚川 Neo 69,4099,4799,3.9,124,916,1222,0.5942,0.54,0.7155,0.4666,0.4301,0.5929,0.72,0.5234,0.5633,0.2602,0.4087,257,面向轻度游戏场景的平板电脑，主打轻便易携带、性能流畅、音质和降噪好。,轻便易携带、性能流畅、音质和降噪好,若特别在意屏幕素质好，建议对比同价位其他型号。
P00301,平板电脑,岚川,岚川 S 70,6199,6399,4.9,12,153,418,0.806,0.6795,0.8592,0.8722,0.4519,0.9028,0.7052,0.8618,0.6968,0.8467,0.4082,835,面向内容创作场景的平板电脑，主打音质和降噪好、屏幕素质好、办公效率高。,音质和降噪好、屏幕素质好、办公效率高,若特别在意续航持久，建议对比同价位其他型号。
P00302,平板电脑,澄光,澄光 One 71,4599,5499,4.3,138,1502,303,0.7396,0.7326,0.6924,0.8823,0.4743,0.7845,0.7765,0.6384,0.4948,0.5133,0.6011,445,面向影音娱乐场景的平板电脑，主打屏幕素质好、音质和降噪好、性能流畅。,屏幕素质好、音质和降噪好、性能流畅,若特别在意办公效率高，建议对比同价位其他型号。
P00303,平板电脑,极昼,极昼 Go 72,3699,3999,4.1,61,878,1575,0.4995,0.3584,0.7437,0.7319,0.6982,0.715,0.5354,0.6737,0.2703,0.3361,0.3288,298,面向差旅通勤场景的平板电脑，主打轻便易携带、屏幕素质好、音质和降噪好。,轻便易携带、屏幕素质好、音质和降噪好,若特别在意续航持久，建议对比同价位其他型号。
P00304,平板电脑,矩阵,矩阵 Studio 73,3199,3699,4.4,234,3188,1427,0.5127,0.5085,0.4722,0.54,0.2571,0.3358,0.5832,0.4078,0.3372,0.521,0.2462,761,面向内容创作场景的平板电脑，主打屏幕素质好、性能流畅、续航持久。,屏幕素质好、性能流畅、续航持久,若特别在意音质和降噪好，建议对比同价位其他型号。
P00305,平板电脑,极昼,极昼 Air 74,4599,5399,4.6,11,76,836,0.5495,0.4999,1.0,0.6827,0.7338,0.4654,0.751,0.7865,0.5757,0.6076,0.4582,846,面向差旅通勤场景的平板电脑，主打轻便易携带、办公效率高、屏幕素质好。,轻便易携带、办公效率高、屏幕素质好,若特别在意音质和降噪好，建议对比同价位其他型号。
P00306,平板电脑,玄甲,玄甲 Pro 75,3999,4099,4.1,44,288,158,0.4886,0.5342,0.5472,0.6031,0.6025,0.5975,0.7221,0.8617,0.5547,0.3146,0.2574,214,面向轻度游戏场景的平板电脑，主打办公效率高、屏幕素质好、音质和降噪好。,办公效率高、屏幕素质好、音质和降噪好,若特别在意性能流畅，建议对比同价位其他型号。
P00307,平板电脑,岚川,岚川 Max 76,4699,5499,4.2,109,1484,32,0.7548,0.4197,0.7984,0.4485,0.4723,0.6933,0.8385,0.5227,0.8409,0.5358,0.6557,506,面向内容创作场景的平板电脑，主打轻便易携带、性能流畅、音质和降噪好。,轻便易携带、性能流畅、音质和降噪好,若特别在意续航持久，建议对比同价位其他型号。
P00308,平板电脑,玄甲,玄甲 Neo 77,2199,2399,4.0,265,3443,745,0.2966,0.209,0.5899,0.339,0.2767,0.3098,0.1983,0.4882,0.3607,0.1857,0.4169,567,面向影音娱乐场景的平板电脑，主打轻便易携带、办公效率高、屏幕素质好。,轻便易携带、办公效率高、屏幕素质好,若特别在意续航持久，建议对比同价位其他型号。
